schoolId,level,districtId,schoolName,distName,msaName,cityName,state,pop,minority_pop,minority_percent,neighbor_minority_percent,sci,type,compareMedian,lon,lat,radiusNeighbors,countNeighbors,allLevels
550960001214,1,5509600,Maple Tree Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,199,177,0.8894472361809045,0.8141809290953546,.001887,tps,above,-88.044342,43.138646,1,2,1
550960001216,1,5509600,Maryland Montessori,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,261,70,0.2681992337164751,0.3014827018121911,.0129365,tps,below,-87.882385,43.062054,1,2,1 2
550960001219,1,5509600,Mitchell Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,360,325,0.9027777777777778,0.9111522443313281,.0038699,tps,above,-87.94319,43.013136,1,12,1 2
550960001220,1,5509600,Morgandale Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,357,311,0.8711484593837535,0.8608108108108108,.0027644,tps,above,-87.935842,42.978512,1,7,1 2
550960001224,1,5509600,Neeskara Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,325,272,0.8369230769230769,0.7108667529107374,.0014594,tps,above,-87.983516,43.051806,1,6,1
550960001225,1,5509600,Ninety-Fifth Street Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,355,240,0.676056338028169,0.843216896831844,.0038339,tps,below,-88.030332,43.084564,1,5,1
550960001231,1,5509600,Parkview Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,360,214,0.5944444444444444,0.7640830156713257,.0066804,tps,below,-88.047828,43.111298,2,11,1
550960001233,1,5509600,Pierce Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,292,268,0.9178082191780822,0.9090909090909091,.003556,tps,above,-87.901883,43.068714,1,8,1
550960001236,1,5509600,Riley Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,397,367,0.924433249370277,0.8682994454713494,.0050847,tps,above,-87.914937,43.001001,1,7,1
550960001239,1,5509600,Academy Of Accelerated Learning,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,536,172,0.3208955223880597,0.3702359346642468,.0238824,tps,below,-88.010816,42.97701,1,4,1
550960001240,1,5509600,Sherman Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,180,168,0.9333333333333333,0.7986834887547998,.0024577,tps,above,-87.978014,43.072168,1,9,1 2
550960001243,1,5509600,Pratt Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,219,214,0.9771689497716894,0.7901554404145078,.0039026,tps,above,-87.933419,43.110796,1,1,1
550960001246,1,5509600,Honey Creek Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,340,188,0.5529411764705883,0.3922077922077922,.0076505,charter,below,-87.99676,42.979216,1,5,1
550960001249,1,5509600,Story Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,237,166,0.70042194092827,0.6826347305389222,.0020106,tps,below,-87.961425,43.041153,1,5,1 2
550960001250,1,5509600,Stuart Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,264,190,0.7196969696969697,0.8320388349514564,.001756,tps,below,-88.018832,43.145296,1,4,1
550960001255,1,5509600,Thoreau Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,261,242,0.9272030651340997,0.6440092165898618,.0034116,tps,above,-87.984046,43.160855,1,1,1 2
550960001256,1,5509600,Bethune Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,354,222,0.6271186440677966,0.7925851703406813,.0054697,tps,below,-87.957989,43.050823,1,8,1 2
550960001258,1,5509600,Townsend Street Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,197,191,0.9695431472081218,0.8478783026421137,.0033678,tps,above,-87.966594,43.080443,1,6,1 2
550960001259,1,5509600,Trowbridge Street School Of Great Lakes Studies,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,144,88,0.6111111111111112,0.35185185185185186,.002444,tps,below,-87.885403,42.991862,1,1,1 2
550960001261,1,5509600,Jackson Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,238,232,0.9747899159663865,0.9723237597911227,.0041874,tps,above,-87.93932,43.068984,1,7,1
550960001264,1,5509600,Victory Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,337,158,0.4688427299703264,0.36503067484662577,.0102767,tps,below,-87.942728,42.93663,1,6,1 2
550960001265,1,5509600,Vieau Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,464,453,0.9762931034482759,0.9670173443275519,.00823,tps,above,-87.916064,43.022864,1,7,1 2
550960001270,1,5509600,Whitman Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,277,139,0.5018050541516246,0.3679354094579008,.0075792,tps,below,-87.982233,42.968456,1,2,1 2
550960001271,1,5509600,Whittier Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,184,64,0.34782608695652173,0.40974212034383956,.0077274,charter,below,-87.913809,42.964758,1,4,1
550960001317,1,5509600,La Causa Charter School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,488,482,0.9877049180327869,0.9703352121032335,.009185,charter,above,-87.912922,43.012909,1,7,1 2
550960001512,1,5509600,Westside Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,223,215,0.9641255605381166,0.8526438569206843,.0036975,tps,above,-87.958145,43.055724,1,9,1
550960001829,1,5509600,Carson Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,255,243,0.9529411764705882,0.8709859154929578,.003957,tps,above,-87.975385,43.090624,1,7,1 2
550960001847,1,5509600,Highland Community School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,228,115,0.5043859649122807,0.799554565701559,.0061825,charter,below,-87.951253,43.045051,1,12,1 2
550960002340,1,5509600,Milwaukee French Immersion,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,490,330,0.673469387755102,0.7689265536723164,.0054123,tps,below,-87.978214,43.062159,1,9,1
550960002342,1,5509600,Zablocki Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,322,245,0.7608695652173914,0.9075464243382062,.0008817,tps,below,-87.925846,42.988922,1,8,1
550960002395,1,5509600,Brown Street Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,291,282,0.9690721649484536,0.9707652622527945,.0049618,tps,above,-87.938038,43.057094,1,9,1
550960002415,1,5509600,Milwaukee Parkside School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,493,285,0.5780933062880325,0.39663699307616224,.0099146,tps,below,-87.906038,42.973487,1,6,1 2
550960002438,1,5509600,Elm Creative Arts Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,354,338,0.9548022598870056,0.9219178082191781,.0055558,tps,above,-87.92354,43.053724,1,8,1
550960002439,1,5509600,Thurston Woods Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,241,237,0.983402489626556,0.8881759853345554,.0044375,tps,above,-87.955401,43.125755,1,4,1 2
550960002442,1,5509600,Starms Discovery,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,227,225,0.9911894273127754,0.8644289450741064,.0043477,tps,above,-87.945781,43.057145,1,9,1 2
550960002464,1,5509600,Metcalfe Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,169,158,0.9349112426035503,0.9073992024811697,.0023328,tps,above,-87.956268,43.060894,1,8,1 2
550960002493,1,5509600,Ideal,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,179,118,0.659217877094972,0.5348837209302325,.0022196,charter,below,-87.931529,42.939704,1,1,1 2
550960002537,1,5509600,Milwaukee College Preparatory School -- 36Th Street Campus,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,312,298,0.9551282051282052,0.8980295566502463,.0049063,charter,above,-87.959021,43.06324,1,7,1 2
550960002601,1,5509600,Rogers Street Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,369,350,0.948509485094851,0.9157362544765115,.0055705,tps,above,-87.944392,43.008812,1,13,1 2
550960002602,1,5509600,Carver Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,262,252,0.9618320610687023,0.8511848341232228,.004287,tps,above,-87.910871,43.055903,1,7,1 2
550960002720,1,5509600,Milwaukee Academy Of Chinese Language,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,282,189,0.6702127659574468,0.8021778584392014,.0032021,tps,below,-87.943894,43.039676,1,8,1 2
550960002744,1,5509600,Siefert Elementary,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,227,221,0.973568281938326,0.9680851063829787,.0039675,tps,above,-87.930734,43.051132,1,10,1
550960002853,1,5509600,Milwaukee College Preparatory School -- 38Th Street,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,309,297,0.9611650485436893,0.9546452084857352,.0050364,charter,above,-87.961572,43.066598,1,6,1 2
550960002860,1,5509600,Milwaukee College Preparatory School -- Lloyd Street,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,307,302,0.9837133550488599,0.969264544456641,.0056618,charter,above,-87.927896,43.058366,1,6,1 2
550960002870,1,5509600,Daniels University Preparatory Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,124,121,0.9758064516129032,0.9425087108013938,.0021937,charter,above,-87.9558,43.105108,1,5,1 2
550960002911,1,5509600,Bay View Montessori School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,195,46,0.2358974358974359,0.39663699307616224,.0102639,tps,below,-87.90603,42.973514,1,6,1
550960002931,1,5509600,Macdowell Montessori School K3-12,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,306,179,0.5849673202614379,0.54177545691906,.005954,tps,below,-87.992771,43.03266,1,5,1 2 3
550960002949,1,5509600,Milwaukee Environmental Science Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,261,248,0.9501915708812261,0.9587301587301588,.0039819,charter,above,-87.9949,43.089,1,1,1 2
550960002979,1,5509600,Hapa-Hmong American Peace Academy K3-12,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,795,12,0.01509433962264151,0.6046808510638297,.0585297,charter,below,-88.017951,43.101342,1,8,1 2 3
550960002993,1,5509600,Obama School Of Career And Technical Education,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,149,145,0.9731543624161074,0.9385644768856448,.0025984,tps,above,-87.968381,43.10959,1,7,1 2 3
550960003006,1,5509600,Milwaukee College Preparatory School: Lola Rowe North Campus,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,311,303,0.9742765273311897,0.9699029126213592,.0054566,charter,above,-87.929241,43.06112,1,7,1 2
550960003050,1,5509600,Green Bay Avenue School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,231,222,0.961038961038961,0.9724626278520849,.0037623,tps,above,-87.920331,43.08714,1,6,1
550960003056,1,5509600,Andrew Douglas School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,154,150,0.974025974025974,0.9714484679665738,.0026983,tps,above,-87.932903,43.084115,1,8,1 2
550960003371,1,5509600,Alba - Academia De Lenguaje Y Bellas Artes,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,394,389,0.9873096446700508,0.910958904109589,.007401,charter,above,-87.953304,43.011901,1,9,1
A0110237,1,5509600,Texas Bufkin Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,23,23,1.0,0.6804697156983931,.0004598,private,above,-87.956931,43.041,1,6,1 2 3
A0110249,1,5509600,Eastbrook Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,167,91,0.5449101796407185,0.5696517412935324,.0038852,private,below,-87.934497,43.114254,1,2,1 2 3
A0110294,1,5509600,St Sava Orthodox School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,57,0,0.0,0.6650349650349651,.0042782,private,below,-87.978831,42.9866,1,5,1 2
A0303368,1,5509600,Hope Christian School - Prima,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,356,342,0.9606741573033708,0.9604743083003953,.0057859,private,above,-87.945702,43.061665,1,8,1 2
A0304119,1,5509600,St Lucas Evangelical Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,129,39,0.3023255813953488,0.5193050193050193,.0059755,private,below,-87.901061,42.99766,1,3,1 2
A0503704,1,5509600,Carters Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,173,171,0.9884393063583815,0.9836244541484717,.0032682,private,above,-87.955911,43.11327,1,4,1 2 3
A0503723,1,5509600,Greater Holy Temple Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,383,373,0.9738903394255874,0.9362258233141663,.0067058,private,above,-88.007741,43.11885,1,6,1 2
A0503743,1,5509600,Malaika Early Learning Center,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,85,85,1.0,0.9359413202933985,.0016992,private,above,-87.911571,43.07603,1,9,1
A0702458,1,5509600,Cross Trainers Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,169,166,0.9822485207100592,0.9695431472081218,.0030932,private,above,-87.932241,43.067766,1,7,1 2 3
A0702469,1,5509600,Hope Christian School - Fortis,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,340,338,0.9941176470588236,0.9728301886792453,.0066066,private,above,-87.917841,43.08292,1,6,1 2
A0702477,1,5509600,Loving Shepherd Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,46,20,0.43478260869565216,0.8380952380952381,.0015517,private,below,-87.960561,43.15037,1,2,1 2
A0992067,1,5509600,St Joseph Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,358,326,0.9106145251396648,0.8897446291041751,.004115,private,above,-87.934401,42.98903,1,8,1 2
A1303719,1,5509600,Carter'S Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,229,227,0.9912663755458515,0.9836244541484717,.0043877,private,above,-87.955911,43.11327,1,4,1 2 3
A1504099,1,5509600,Divine Destiny School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,97,97,1.0,0.8709677419354839,.0019391,private,above,-87.968141,43.08435,1,6,1 2
A1504120,1,5509600,Hope Christian School: Caritas,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,242,241,0.9958677685950413,0.9732142857142857,.0047426,private,above,-88.022584,43.177867,1,3,1 2
A1504121,1,5509600,Hope Christian School: Semper,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,284,280,0.9859154929577465,0.9639751552795031,.0052971,private,above,-87.951791,43.09031,1,7,1 2
A1504122,1,5509600,Institute Of Technology And Academics,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,162,161,0.9938271604938271,0.9906542056074766,.0031434,private,above,-88.014911,43.18028,1,2,1 2
A1504174,1,5509600,Shining Star Christian Schools,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,214,203,0.9485981308411215,0.7493315508021391,.0032324,private,above,-88.031091,43.09109,1,6,1 2
A1592223,1,5509600,Academy Of Excellence,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,452,410,0.9070796460176991,0.9589603283173734,.0050436,private,above,-87.926752,43.024982,1,8,1 2 3
A1592226,1,5509600,Hope Christian School - Caritas,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,238,234,0.9831932773109243,0.9732142857142857,.0043775,private,above,-88.022584,43.177867,1,3,1 2
A1592227,1,5509600,Hope Christian School - Semper,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,263,259,0.9847908745247148,0.9639751552795031,.0048773,private,above,-87.951791,43.09031,1,7,1 2
A1592231,1,5509600,Shining Star Christian School-Fairview,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,68,66,0.9705882352941176,0.5455650060753341,.0011692,private,above,-87.995001,43.03237,1,6,1 2
A1592232,1,5509600,Shining Star Christian School-West Capital,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,136,127,0.9338235294117647,0.7493315508021391,.0018633,private,above,-88.031091,43.09109,1,6,1 2
A1703838,1,5509600,Jo'S Learning Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,47,46,0.9787234042553191,0.7974987974987975,.0008445,private,above,-87.973773,43.060402,1,10,1
A1703862,1,5509600,St Joseph Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,355,328,0.923943661971831,0.8897446291041751,.0045303,private,above,-87.934336,42.988731,1,8,1 2
A1703872,1,5509600,Wells Street Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,11,9,0.8181818181818182,0.8432462479155086,.0000298,private,above,-87.938601,43.04093,1,8,1 2 3
A1771757,1,5509600,Play And Learn Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,9,8,0.8888888888888888,0.29717813051146386,.0000849,private,above,-88.011191,42.97058,1,4,1 2
A1771778,1,5509600,St Joseph Academy Inc,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,423,388,0.91725768321513,0.8897446291041751,.0051293,private,above,-87.934289,42.989021,1,8,1 2
A9107011,1,5509600,Yeshiva Elementary School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,132,0,0.0,0.8447154471544716,.0099075,private,below,-87.977731,43.08226,1,6,1 2
A9301055,1,5509600,St Coletta Day School Of Milwaukee,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,4,2,0.5,0.712789827973074,.0001101,private,below,-87.981545,43.053924,1,6,1 2 3
A9304123,1,5509600,Believers In Christ Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,134,131,0.9776119402985075,0.9648526077097506,.0023936,private,above,-87.945201,43.09145,1,8,1 2 3
A9504572,1,5509600,Salam School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,424,73,0.1721698113207547,0.3762162162162162,.0248857,private,below,-87.930191,42.95884,1,2,1 2 3
A9703677,1,5509600,Granville Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,152,143,0.9407894736842105,0.8537313432835821,.0021831,private,above,-88.032991,43.16714,1,3,1 2
A9703704,1,5509600,Tamarack Waldorf School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,162,58,0.35802469135802467,0.7823936696340257,.0066465,private,below,-87.897082,43.053149,1,4,1 2 3
A9904514,1,5509600,Early View Academy Of Excellence,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,108,108,1.0,0.8089041095890411,.002159,private,above,-88.000511,43.15047,2,10,1 2 3
A9904515,1,5509600,New Testament Christian Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,99,93,0.9393939393939394,0.8428030303030303,.0014088,private,above,-88.036081,43.16245,1,2,1 2
BB162968,1,5509600,All Saints Catholic East School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,168,90,0.5357142857142857,0.31339401820546164,.0040553,private,below,-87.889571,43.05828,1,3,1 2
BB162984,1,5509600,Mt Levanon School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,141,133,0.9432624113475178,0.5197779319916724,.0020583,private,above,-88.018731,43.08904,1,9,1 2
BB182816,1,5509600,Hope Christian School: Fidelis,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,243,236,0.9711934156378601,0.9659863945578231,.0041923,private,above,-87.964436,43.131066,1,2,1 2
K9306391,1,5509600,Sherman Park Lutheran School / Preschool,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,136,130,0.9558823529411765,0.8878420816509646,.0021484,private,above,-87.967931,43.06855,1,10,1 2
K9306398,1,5509600,Risen Savior Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,142,127,0.8943661971830986,0.9077069457659372,.0014129,private,above,-88.029351,43.17826,1,4,1 2
01506026,2,5509600,Prince Of Peace School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,170,168,0.9882352941176471,0.9282544378698225,.0076541,private,above,-87.944621,43.01983,1,7,1 2
01506536,2,5509600,St Catherine Catholic School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,55,50,0.9090909090909091,0.8,.0014236,private,above,-87.978048,43.067437,1,6,1 2
01506558,2,5509600,St Charles Borromeo School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,63,16,0.25396825396825395,0.38534278959810875,.0083512,private,below,-87.955191,42.94285,1,3,1 2
01506569,2,5509600,St Gregory The Great School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,80,48,0.6,0.686046511627907,.0039097,private,below,-87.98999,42.987941,1,3,1 2
01506605,2,5509600,Holy Wisdom Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,80,78,0.975,0.9061135371179039,.0033459,private,above,-87.925602,42.98408,1,5,1 2
01506671,2,5509600,St John Kanty Elementary School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,61,58,0.9508196721311475,0.9537037037037037,.0021945,private,above,-87.92444,42.992366,1,6,1 2
01506682,2,5509600,St Josaphat Parish School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,79,76,0.9620253164556962,0.9730215827338129,.0030561,private,above,-87.921811,43.002588,1,3,1 2
01506762,2,5509600,St Matthias Parish School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,100,22,0.22,0.3851409052092229,.0140775,private,below,-88.028602,42.986004,1,3,1 2
01506795,2,5509600,St Thomas Aquinas Academy,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,61,10,0.16393442622950818,0.4816,.0094144,private,below,-87.905878,42.971597,1,3,1 2
01506853,2,5509600,Messmer St Rose Catholic School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,153,128,0.8366013071895425,0.7576832151300237,.0012778,private,above,-87.952121,43.03654,1,7,1 2
01506864,2,5509600,St Sebastian School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,91,24,0.26373626373626374,0.6523605150214592,.0118479,private,below,-87.980954,43.053557,1,3,1 2
01507405,2,5509600,Blessed Sacrament School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,60,50,0.8333333333333334,0.7980561555075594,.0004537,private,above,-87.964801,42.987761,1,4,1 2
01507416,2,5509600,Blessed Savior School-West Campus,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,54,51,0.9444444444444444,0.5426065162907269,.0018594,private,above,-88.019551,43.11162,1,3,1 2
01507482,2,5509600,St Rafael The Archangel School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,117,113,0.9658119658119658,0.9185840707964602,.0046333,private,above,-87.953561,43.00358,1,5,1 2
01507529,2,5509600,Mother Of Good Counsel,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,78,69,0.8846153846153846,0.8936170212765957,.0015572,private,above,-87.997721,43.07379,1,2,1 2
01507551,2,5509600,Blessed Savior Catholic School - East Campus,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,167,158,0.9461077844311377,0.9611650485436893,.0058176,private,above,-87.980711,43.11073,1,3,1 2
01507573,2,5509600,Northwest Catholic School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,63,49,0.7777777777777778,0.717948717948718,.0003701,private,below,-87.962351,43.14668,1,1,1 2
01507584,2,5509600,Blessed Savior Catholic School - South Campus,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,13,13,1.0,0.9384615384615385,.0006223,private,above,-87.993141,43.09121,1,1,1 2
01507595,2,5509600,Our Lady Queen Of Peace School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,56,52,0.9285714285714286,0.8359788359788359,.0017133,private,above,-87.949561,42.98624,1,3,1 2
01507722,2,5509600,St Vincent Pallotti School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,70,41,0.5857142857142857,0.29411764705882354,.0036628,private,below,-88.007703,43.033133,1,2,1 2
01511411,2,5509600,Northwest Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,73,69,0.9452054794520548,0.4420401854714065,.0025271,private,above,-88.014441,43.0918,1,4,1 2
01511874,2,5509600,Mt Calvary Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,61,58,0.9508196721311475,0.8386491557223265,.0021945,private,above,-87.979441,43.07115,1,6,1 2
01512029,2,5509600,St Martini Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,86,81,0.9418604651162791,0.9484662576687116,.0029075,private,above,-87.932471,43.01564,1,8,1 2
01512674,2,5509600,Word Of Life Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,23,13,0.5652173913043478,0.8228105906313645,.0013175,private,below,-87.943874,42.979954,1,6,1 2
01512878,2,5509600,Atonement Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,84,65,0.7738095238095238,0.9549180327868853,.0005741,private,below,-87.965647,43.099251,1,5,1 2
01512958,2,5509600,Christ-St Peter Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,63,49,0.7777777777777778,0.9282544378698225,.0003701,private,below,-87.941701,43.01665,1,7,1 2
01513088,2,5509600,St Peter-Immanuel Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,53,47,0.8867924528301887,0.8676671214188267,.001086,private,above,-88.007121,43.13698,1,3,1 2
01513532,2,5509600,Salem Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,37,22,0.5945945945945946,0.7676767676767676,.0018566,private,below,-88.04514,43.142422,1,1,1 2
01513543,2,5509600,St Johns Lutheran School,Milwaukee School District,Milwaukee-Waukesha-West Allis WI,Milwaukee,WI,51,12,0.23529411764705882,0.7318840579710145,.0069909,private,below,-87.999251,42.97178,1,2,1 2
