geoid,lon1,lat1,lon2,lat2
1739870,-90.46571399999999,41.456834,-90.31681499999999,41.582797
1726640,-88.568544,41.297675,-88.308846,41.466598999999995
1716260,-88.39986999999999,41.139896,-88.205293,41.244586
1735850,-88.70458599999999,41.137253,-88.359611,41.440422999999996
1728260,-88.637548,41.420497999999995,-88.365431,41.622681
1712870,-88.66223,40.934751999999996,-88.312788,41.195260999999995
1706960,-87.991248,41.133234,-87.740431,41.207464
1737140,-87.850025,40.939813,-87.52620499999999,41.121452999999995
1725320,-88.357654,42.277449,-88.198439,42.414558
1712570,-88.090035,41.711132,-87.97376,41.846136
1713940,-88.036868,41.838392999999996,-87.93874,41.957445
1715030,-87.99865199999999,41.934827,-87.91999299999999,41.993480999999996
1716830,-88.164897,41.814971,-87.996833,41.967672
1721840,-88.145146,41.94041,-87.997176,41.992692999999996
1731620,-89.59340999999999,37.951884,-89.129048,38.223998
1719620,-89.267173,42.345273,-88.939593,42.49819
1724570,-88.705683,42.15341,-88.471789,42.327881999999995
1709300,-89.256485,38.358187,-88.94086399999999,38.579802
1727360,-89.01062499999999,38.125195,-88.70441799999999,38.476969
1709780,-90.206685,38.000222,-90.026922,38.125101
1706420,-87.674461,41.456334,-87.525532,41.557618
1720610,-88.255348,41.376695999999995,-87.99077799999999,41.558113
1723070,-88.04788099999999,41.379587,-87.790281,41.55854
1723350,-88.14364499999999,41.551182999999995,-87.909193,41.669846
1726340,-88.413641,41.387845999999996,-88.165494,41.55011
1718030,-89.393947,41.233235,-89.163705,41.463339
1722110,-89.17356099999999,41.170519,-88.925579,41.458200000000005
1701384,-91.253256,40.282587,-90.89343799999999,40.720669
1705640,-90.145617,38.396682999999996,-89.91927199999999,38.6268
1715840,-90.081857,38.323347,-89.697955,38.483675
1729790,-89.989302,38.539733,-89.82341699999999,38.658214
1704020,-87.886524,41.731626999999996,-87.79910199999999,41.806469
1704170,-88.031408,41.99246,-87.88726799999999,42.153645
1706540,-87.798374,41.631595,-87.64142299999999,41.71317
1707050,-87.79518,41.557018,-87.674854,41.640868
1708400,-87.914361,41.556732,-87.775221,41.7335
1714490,-87.732456,42.019134,-87.66507,42.071732
1714580,-87.721654,41.706078999999995,-87.681843,41.735444
1719320,-88.00238399999999,41.694189,-87.904579,41.854639999999996
1719560,-87.71361399999999,41.520564,-87.625659,41.571934
1722500,-88.030317,41.641506,-87.91193,41.730979999999995
1722740,-87.92056,41.906841,-87.825441,41.995847
1723880,-87.91866,41.716746,-87.81764,41.845534
1703870,-88.199535,42.400431,-87.971581,42.495636999999995
1711370,-88.412949,42.184833999999995,-88.175975,42.302780999999996
1717340,-88.19888399999999,42.328106,-88.08210000000001,42.446346999999996
1717550,-88.140012,42.311333999999995,-88.001139,42.411761
1717902,-88.70114,40.931509999999996,-88.632885,40.967991999999995
1712990,-90.12860099999999,38.781346,-90.075942,38.900546999999996
1705970,-89.02181399999999,37.950055,-88.701653,38.129764
1740440,-88.262997,41.834702,-88.14537,41.936007
1713230,-89.616067,40.611846,-89.49270299999999,40.747737
1731110,-89.863455,40.450396999999995,-89.536597,40.660765
1740980,-89.503677,40.659994,-89.32961399999999,40.748256999999995
2121001,-84.137979,37.174344,-84.086387,37.220425
2121002,-84.658735,37.160952,-84.592496,37.196959
2121003,-85.998952,37.966909,-85.932407,38.005085
2121004,-85.555663,38.251659,-85.518152,38.286755
2121005,-84.485128,39.051062,-84.454765,39.078064
2300053,-69.346616,44.106995999999995,-68.978787,44.364653
2303480,-69.490855,43.944497,-69.363996,44.063412
2304830,-69.54518999999999,44.004321,-69.44345,44.066139
2308400,-67.673852,44.383472999999995,-67.388789,44.632169
2308500,-68.511484,44.180854,-68.154679,44.45261
2308760,-69.63782599999999,43.979775,-69.513986,44.115628
2500541,-71.208292,41.681909,-71.007455,41.873007
2501920,-72.546776,42.301437,-72.355041,42.518578999999995
2502580,-71.764456,42.312135,-71.58015,42.418231999999996
2503870,-71.43038899999999,42.41272,-71.28930199999999,42.563660999999996
2504290,-71.420075,42.192014,-71.232237,42.282937
2504560,-70.14597599999999,41.706137,-69.92356199999999,41.966794
2505100,-72.765937,42.40555,-72.520928,42.585485999999996
2505740,-72.90458,42.183389999999996,-72.66776999999999,42.48092
2506510,-71.458106,41.985084,-71.28026799999999,42.149508
2506930,-71.48329799999999,42.341045,-71.26615,42.466181999999996
2507380,-70.903815,41.198741999999996,-70.23433,41.511801999999996
2507410,-71.108632,42.563322,-70.89597499999999,42.737
2508160,-73.31174299999999,42.485414999999996,-73.163641,42.745850999999995
2508910,-71.68971499999999,42.262792999999995,-71.485109,42.364871
2509150,-70.921792,41.60796,-70.67662899999999,41.808914
2509900,-72.466104,42.303224,-72.10094099999999,42.675424
2510830,-70.91222599999999,41.927699,-70.67326899999999,42.026432
2511490,-72.274455,42.02877,-72.02401499999999,42.238582
2522222,-72.975409,42.541197,-72.735092,42.67397
2525002,-73.165904,42.708394999999996,-73.048439,42.743944
2525003,-72.503732,42.573944999999995,-72.36231699999999,42.639282
2525005,-70.962093,42.384098,-70.85143599999999,42.456883
2525006,-73.410855,42.351746,-73.295332,42.425663
2525007,-72.995727,42.654506,-72.854034,42.739232
2525008,-73.095553,42.541616999999995,-72.951039,42.649798
2525009,-73.063642,42.63238,-72.948753,42.741651999999995
2525010,-70.942993,41.663602999999995,-70.858212,41.763543
2525012,-70.154643,41.956406,-69.996729,42.080504
2525013,-73.383601,42.418565,-73.25828,42.632646
2525014,-73.023709,42.701263999999995,-72.927162,42.741135
2525015,-73.186719,42.039865,-73.00786699999999,42.252618
2727001,-95.42335299999999,46.976123,-95.36008299999999,47.005828
2727002,-96.85683399999999,45.585969999999996,-96.63615,45.742601
2727003,-96.43950099999999,44.350213,-96.07936,44.638434
2727004,-96.04874199999999,44.3265,-95.81626,44.487238999999995
2727005,-95.634588,44.326550999999995,-95.421534,44.542514999999995
2727006,-95.57413199999999,43.499856,-95.35490899999999,43.811774
2727007,-93.357913,48.004407,-93.029872,48.179621999999995
3003750,-110.654337,47.702324,-109.532877,48.306796
3011260,-111.40910099999999,47.697658999999994,-110.416997,48.219735
3013590,-110.468156,48.132495,-109.464304,49.000291999999995
3028911,-109.869823,48.147158999999995,-109.617696,48.394821
3000101,-111.409097,48.132205,-110.610728,48.998788
3008340,-105.406581,46.860813,-104.305747,47.530152
3022410,-105.363531,47.362705,-104.512944,47.790502
3025050,-114.403396,46.399082,-113.807622,46.617249
3003900,-108.902007,45.460404999999994,-108.06970000000001,45.958413
3015120,-112.598092,45.958268,-111.784185,46.569559999999996
3027840,-112.436282,45.694641999999995,-111.66001,46.083708
3005040,-104.932326,48.102976999999996,-104.603193,48.216916
3020100,-111.038267,45.172129,-110.217793,45.915186999999996
3003840,-114.132015,47.599990999999996,-113.59806,48.168549
3016770,-115.417074,48.225528999999995,-114.612063,49.000509
3026580,-116.049132,48.149041999999994,-115.131097,49.001031999999995
3006330,-113.014811,47.526512,-111.902307,48.133176
3010170,-112.33251,47.500146,-111.730817,47.741673999999996
3021540,-111.923644,47.610929,-111.408728,47.814026
3018540,-114.674942,46.631578,-113.302758,47.745132999999996
3013340,-108.25863,44.993815999999995,-106.263663,46.04361
3013360,-108.69962,45.217405,-108.07063600000001,45.518561
3017040,-107.845148,44.996309,-107.004962,45.453258999999996
3020850,-115.129878,47.254182,-114.68721,47.875783999999996
3026100,-115.755663,47.423027999999995,-114.989324,48.017703999999995
3005610,-105.038325,44.997605,-104.039694,46.136595
3025560,-110.29288199999999,45.172083,-109.417158,46.22087
3003090,-113.938095,44.65266,-112.166986,45.941519
3007860,-104.757892,48.045206,-104.27055,48.302659999999996
3011580,-105.08337,48.244633,-104.237567,48.476793
3021270,-105.452927,48.053565,-104.757523,48.563255
3010530,-109.723144,46.751328,-109.095786,47.420356999999996
3019500,-116.049153,47.714374,-115.44752199999999,48.263996999999996
3007140,-114.739514,47.595504999999996,-112.878533,49.0011
3015420,-115.02013099999999,47.789859,-113.943819,48.399581999999995
3027790,-114.888731,48.28013,-114.251477,48.745711
3016020,-105.094899,47.529334999999996,-104.44348600000001,48.039051
3023550,-105.105313,47.354444,-104.252781,47.972642
3024230,-105.235016,47.35346,-104.042446,48.106805
3000933,-110.976616,45.752159,-110.281825,46.192817999999995
3003330,-111.285435,45.685596,-110.915492,46.044792
3004590,-111.536815,45.349256,-110.78899200000001,45.902575
3017640,-111.454138,45.648607,-110.783833,46.192879
3026190,-111.660423,45.67126,-111.26465,46.187804
3028170,-111.80538,45.656427,-111.499732,45.837596
3013400,-109.538752,47.7199,-108.411154,48.999192
3006270,-109.551758,47.766175,-108.823369,49.000429999999994
3026670,-108.760707,48.412845,-108.236357,48.999570999999996
3005310,-113.085517,45.624854,-112.378063,46.185252
3004860,-106.27971,44.993268,-104.857911,45.788638
3023400,-107.759396,48.115696,-107.179812,49.000116
3007930,-106.191753,45.786963,-104.732666,46.860822999999996
3012300,-110.788305,47.095867999999996,-110.253749,47.416971
3016230,-108.90490199999999,45.464071999999994,-108.539714,45.784264
3023970,-108.676552,45.885746999999995,-108.171418,46.132951999999996
3006810,-106.430477,47.092838,-105.194572,48.097902999999995
3010290,-104.931168,47.790347,-104.041416,48.15069
3011880,-107.968626,46.845175999999995,-106.086404,47.982859999999995
3003450,-111.138548,46.818025999999996,-110.63626,47.582287
3005910,-112.045868,46.913061,-111.264461,47.517682
3013050,-111.526349,47.389361,-110.976171,47.698738
3024330,-112.047781,47.351569,-111.419317,47.698173
3025140,-111.391334,47.001025999999996,-111.003856,47.439918
3023910,-112.189137,48.219333999999996,-111.273333,48.885329
3012990,-109.315899,46.749392,-108.608954,47.243345999999995
3008850,-110.213596,47.143189,-109.579373,47.734749
3018900,-109.83556899999999,46.693497,-109.388583,47.185694
3015390,-109.966297,46.546821,-109.388677,46.790945
3028620,-105.844125,48.010289,-105.408273,48.563358
3013470,-110.282108,46.218965,-109.388536,46.75295
3002030,-113.517534,45.757906999999996,-112.596576,46.266858
3021450,-113.466719,46.165188,-112.293205,47.600161
3001740,-110.064583,45.167338,-109.351962,45.609037
3004920,-109.082912,45.813339,-108.476603,46.210359
3007200,-109.496972,45.464307999999996,-109.033499,45.888071
3020070,-109.063672,45.596855,-108.843016,45.802999
3021900,-109.506604,45.72699,-108.90164899999999,46.132371
3022260,-109.733991,45.551379999999995,-109.296046,45.936276
3002450,-113.16589,47.112196999999995,-111.909032,47.953917999999994
3013830,-112.56164,46.414911,-111.494642,47.290763
3002250,-114.24022,47.049501,-113.665384,47.290262999999996
3006115,-114.520341,47.120717,-114.107461,47.519134
3021090,-114.541583,47.588605,-113.920909,47.96255
3022800,-114.383453,47.433513999999995,-113.894902,47.649456
3007320,-112.40463199999999,48.042868999999996,-111.665553,48.467994999999995
3027090,-112.901078,48.131029,-112.05318199999999,48.483658
3007080,-106.93915,45.676299,-106.303131,46.051095
3011190,-107.763136,46.004835,-106.495636,46.859604999999995
3000095,-107.020273,45.177259,-106.191505,45.876737
3018270,-108.048519,46.395181,-107.724133,46.85131
3000097,-110.641737,48.306366,-109.96384499999999,48.998992
3004500,-110.367363,48.305811999999996,-109.869807,48.481576
3011460,-106.194712,48.003837,-105.804436,48.567032999999995
3014370,-107.404806,47.960240999999996,-106.651334,49.000102999999996
3009210,-113.87835799999999,46.491538,-113.038467,46.832198
3011850,-111.046725,44.992174,-109.798483,45.277902999999995
3024180,-112.457498,44.782104,-111.83371700000001,45.553506999999996
3015260,-109.191693,45.362553999999996,-108.698901,45.638639
3022110,-109.798673,45.001795,-109.140315,45.464436
3005190,-114.06818,48.309649,-112.36503,48.998857
3008190,-112.710556,48.476768,-112.184581,48.998709
3023070,-109.010089,46.132742,-107.908711,46.754957
3300003,-71.913215,43.014146,-71.634902,43.231856
3300017,-71.088073,42.893924,-70.858673,43.059899
3300049,-71.349051,43.284994,-71.159364,43.628794
3302670,-72.305133,43.658518,-72.07563499999999,43.771118
3303850,-71.713381,42.702666,-71.524807,42.80357
3305830,-71.857503,44.068951999999996,-71.41317099999999,44.336580999999995
3306260,-71.737246,42.798214,-71.55794999999999,42.943459999999995
3307230,-70.92599,42.860867,-70.762839,43.006997
3399965,-72.026973,43.684511,-71.521389,44.028652
3401770,-75.124402,39.725967,-74.96844,39.87807
3402800,-74.121194,40.787603999999995,-74.030434,40.853316
3402880,-75.049797,39.818948999999996,-74.993669,39.863004
3402910,-74.32964299999999,39.763386,-74.067848,39.987722999999995
3403210,-75.275977,39.685061,-75.113804,39.799096999999996
3403620,-75.419562,39.289217,-75.08152199999999,39.559039
3403750,-75.19549599999999,40.412783999999995,-74.953763,40.646732
3404380,-75.018042,39.776377,-74.90795899999999,39.873757999999995
3405610,-74.408157,40.098877,-74.101984,40.395373
3405820,-75.199941,39.780733999999995,-75.11268299999999,39.888317
3406060,-74.869855,39.397166999999996,-74.289202,39.691159
3406660,-74.474542,40.749804999999995,-74.32552299999999,40.849579999999996
3407050,-74.05098799999999,40.388914,-73.97788,40.444306999999995
3407140,-74.84604399999999,41.052031,-74.536332,41.336524999999995
3407590,-75.044202,40.376596,-74.702703,40.668473999999996
3407980,-75.378282,39.661429999999996,-75.187738,39.825784
3408060,-74.992015,40.995636999999995,-74.710449,41.279393
3408190,-74.3464,41.011995,-74.211224,41.163055
3408490,-74.984045,39.722063,-74.389708,40.000752
3408500,-74.790408,40.891148,-74.64721999999999,41.009288999999995
3409090,-74.972253,38.928514,-74.830792,39.039443999999996
3409360,-74.62904999999999,39.292366,-74.528232,39.390688999999995
3409550,-75.13564,40.861412,-74.82269,41.094409999999996
3410440,-74.214051,40.206320999999996,-74.02762,40.337272999999996
3410740,-74.596505,40.833118999999996,-74.427156,41.044992
3411610,-75.110007,40.503195,-74.71575899999999,40.787729
3411700,-74.813097,39.991247,-74.540432,40.168116999999995
3411730,-74.155441,41.018620999999996,-74.071829,41.087052
3411760,-74.026583,40.940515,-73.925423,41.03812
3412260,-74.051315,40.908899,-74.00236799999999,40.971824999999995
3412510,-74.084463,40.981147,-73.985652,41.072784999999996
3412570,-74.254828,40.857053,-74.174122,40.924949999999995
3412600,-74.211933,40.92333,-74.166816,40.980167
3413000,-74.52832699999999,39.498537,-74.238826,39.773283
3413560,-74.272226,40.971129999999995,-74.137536,41.063615
3413620,-74.872424,39.931152999999995,-74.733266,40.044137
3413750,-74.090316,40.311555,-74.002658,40.363285
3414400,-74.059209,40.338497,-73.975661,40.383708999999996
3414940,-74.051125,40.272169999999996,-73.970981,40.399487
3415450,-75.216636,39.514967,-74.91188199999999,39.709016
3415480,-74.390372,39.508216,-74.092714,39.777094
3416870,-74.638545,41.058485999999995,-74.482434,41.193504999999995
3416970,-75.103235,40.660131,-74.829914,40.858061
3417220,-74.57703599999999,40.587252,-74.401742,40.717392
3417460,-74.340328,40.806737999999996,-74.241484,40.90889
3417550,-74.889819,40.719527,-74.536129,40.850773
3619020,-73.57672099999999,40.522818,-73.511299,40.706379
3626520,-73.73032599999999,40.677565,-73.651074,40.755046
3629520,-73.728331,40.648537,-73.667153,40.695389
4040001,-95.43176799999999,36.561104,-95.21499899999999,36.786100000000005
4103630,-119.943779,41.992081999999996,-118.195281,44.047827999999996
4400420,-71.79777399999999,41.724562999999996,-71.575107,41.934098
4545013,-80.752821,32.446232,-80.67812699999999,32.507982999999996
4545079,-80.96373899999999,33.978342999999995,-80.70393299999999,34.104568
4747001,-84.168818,36.0566,-84.069231,36.173601999999995
4747002,-89.775578,35.203933,-89.701352,35.3177
4747029,-83.27565299999999,35.923784999999995,-83.165128,35.986968999999995
4747031,-86.135521,35.41043,-86.03218199999999,35.508849
4747033,-89.191172,35.736498999999995,-89.006438,35.854490999999996
4747034,-89.173648,35.670930999999996,-88.96813399999999,35.761336
4747073,-83.04592799999999,36.382929,-82.928724,36.464200999999996
4747077,-88.451128,35.613901999999996,-88.345671,35.725097999999996
4747079,-88.39023999999999,36.255122,-88.262827,36.343148
4747107,-84.655959,35.419149,-84.560823,35.521065
4747108,-84.544416,35.312447,-84.516773,35.378789
4747123,-84.52584999999999,35.516664999999996,-84.349121,35.672269
4747143,-85.06162499999999,35.446442,-84.97594699999999,35.53631
4747149,-86.519874,35.762530999999996,-86.325279,35.960637999999996
4747187,-86.913338,35.885988,-86.798475,35.973088
4747189,-86.417107,36.149809,-86.227994,36.262924999999996
4848021,-97.31893699999999,30.184023,-97.14748999999999,30.346709999999998
4848143,-98.116462,32.246922,-97.95388899999999,32.442442
4848285,-97.107801,29.401712,-96.96405299999999,29.483708999999998
4848449,-95.12557299999999,33.112845,-95.03495099999999,33.275537
5000006,-73.157398,44.468035,-72.971119,44.570491
5505490,-87.962648,43.089704,-87.880826,43.192420999999996
5506120,-88.579955,43.192927999999995,-88.18180799999999,43.463735
5506180,-88.43401999999999,43.047613999999996,-88.24384099999999,43.195088
5507650,-88.53090499999999,42.494495,-88.304692,42.679321
5509630,-90.04525799999999,45.702945,-89.532821,46.299748
5513290,-88.305891,42.494589999999995,-87.949839,42.669709
