schoolid,lon,lat,population,compareMedian
090070001623,-72.8357790000000023,41.809942999999997,257,above
090070001629,-72.6693709999999982,41.64255,223,above
090091000340,-73.1623979999999961,41.2046589999999995,284,above
090102001438,-73.4922250000000048,41.3937000000000026,390,below
090192000362,-72.7073100000000068,41.7920220000000029,246,above
090192000366,-72.7026110000000045,41.7415400000000005,373,above
090192000370,-72.6650180000000034,41.7550560000000033,436,above
090192000383,-72.7122009999999932,41.7685990000000018,430,above
090192001192,-72.6733519999999942,41.7598490000000027,194,above
090192001369,-72.707380999999998,41.7460999999999984,198,above
090192001435,-72.6758310000000023,41.7723299999999966,216,above
090192001531,-72.7078410000000019,41.7915800000000033,195,above
090192001534,-72.7041770000000014,41.8038969999999992,180,above
090192001616,-72.6720909999999947,41.7400700000000029,142,above
090192001641,-72.6987960000000015,41.7458680000000015,152,above
090279000542,-72.9524499999999989,41.3098469999999978,359,above
090279000543,-72.953684999999993,41.326075000000003,293,above
090279000544,-72.8868810000000025,41.2993200000000016,315,above
090279000545,-72.9337929999999943,41.2881610000000023,103,above
090279000551,-72.9733209999999986,41.3285600000000031,309,above
090279000647,-72.9681910000000045,41.3323099999999997,220,above
090279001387,-72.8782620000000065,41.3236909999999966,416,above
090279001388,-72.940094000000002,41.3338630000000009,340,above
090279001443,-72.9383250000000061,41.3007089999999977,315,above
090279001564,-72.9661009999999948,41.3276899999999969,342,above
090282000594,-72.0992909999999938,41.3221399999999974,501,above
090282000597,-72.0994050000000044,41.3683130000000006,577,above
090345000079,-72.0998069999999984,41.3587610000000012,535,below
090345001627,-72.6398109999999946,41.7453199999999995,192,above
090432000864,-73.5147450000000049,41.0537390000000002,545,below
090483000541,-73.0377610000000033,41.5497900000000016,518,above
090483001131,-72.9719089999999966,41.549038000000003,541,above
090519001640,-72.1734809999999953,41.7195600000000013,367,below
100068000075,-75.2257620000000031,38.4619750000000025,297,below
120003000003,-82.3314850000000007,29.6879680000000015,536,above
120003000009,-82.3091629999999981,29.6451369999999983,565,above
120003000015,-82.5229060000000061,29.5198639999999983,481,below
120003000619,-82.6049629999999979,29.6412060000000004,114,below
120015000093,-80.7499990000000025,28.3829160000000016,512,above
120015000095,-80.7410629999999969,28.3374479999999984,517,above
120018000151,-80.1766219999999947,26.1088549999999984,598,above
120018000155,-80.143146999999999,26.1584070000000004,589,above
120018000159,-80.161131999999995,26.0008189999999999,595,above
120018000164,-80.1556460000000044,26.1264299999999992,577,above
120018000166,-80.1537540000000064,26.0448440000000012,541,above
120018000170,-80.1064700000000016,26.3094040000000007,508,above
120018000179,-80.1952280000000002,26.1255459999999999,406,above
120018000180,-80.1964059999999961,25.9781569999999995,657,above
120018000181,-80.1415889999999962,26.1970740000000006,907,above
120018000187,-80.1625310000000013,26.2426430000000011,580,above
120018000197,-80.196780000000004,26.12697,68,above
120018000211,-80.1331849999999974,26.2485379999999999,451,above
120018000224,-80.1242340000000013,26.2633480000000006,587,above
120018000228,-80.162698000000006,26.1229189999999996,432,above
120018000248,-80.1443749999999966,26.2465389999999985,480,above
120018002080,-80.1328180000000003,26.1234959999999994,645,below
120018002980,-80.1532820000000044,26.1407939999999996,433,above
120018007843,-80.1518310000000014,26.0168600000000012,478,below
120039000367,-80.3986299999999972,25.5145699999999991,720,above
120039000383,-80.1734670000000023,25.8912669999999991,701,above
120039000391,-80.4175979999999981,25.5151569999999985,447,above
120039000406,-80.2258520000000033,25.8307690000000001,253,above
120039000410,-80.2334740000000011,25.8178969999999985,448,above
120039000457,-80.3750100000000032,25.6362200000000016,749,above
120039000468,-80.1869779999999963,25.8365310000000008,374,above
120039000469,-80.3555410000000023,25.6023059999999987,383,above
120039000471,-80.3934509999999989,25.5413099999999993,1055,above
120039000494,-80.3358510000000052,25.6154159999999997,777,above
120039000500,-80.2310679999999934,25.9142800000000015,393,above
120039000510,-80.219781999999995,25.9336699999999993,428,above
120039000518,-80.3061900000000009,25.7142899999999983,633,above
120039000520,-80.1942159999999973,25.7617359999999991,732,above
120039000523,-80.2768200000000007,25.7045899999999996,1163,above
120039000528,-80.2545360000000017,25.7355289999999997,374,above
120039000534,-80.2739129999999932,25.7212439999999987,314,above
120039001388,-80.1804599999999965,25.8549800000000012,597,above
120039002500,-80.3320930000000004,25.8743599999999994,921,above
120039002699,-80.3031880000000058,25.9434100000000001,922,above
120039002713,-80.231609000000006,25.9175819999999995,384,above
120039004072,-80.2054459999999949,25.7706729999999986,487,above
120039005838,-80.5063480000000027,25.4960200000000015,439,above
120039007580,-80.190441000000007,25.7897600000000011,144,above
120039007855,-80.189510999999996,25.7897700000000008,382,above
120048000633,-81.6961019999999962,30.308212000000001,282,below
120048000636,-81.6635780000000011,30.3628350000000005,315,above
120048000637,-81.703117000000006,30.2759309999999999,398,above
120048000638,-81.6919979999999981,30.318835,368,above
120048000640,-81.7144880000000029,30.2918559999999992,434,below
120048000646,-81.6071440000000052,30.1579140000000017,1035,below
120048000650,-81.6899959999999936,30.4115460000000013,257,above
120048000652,-81.7664419999999979,30.4255959999999988,487,below
120048000654,-81.786990000000003,30.3253130000000013,538,below
120048000666,-81.6535989999999998,30.3747079999999983,659,above
120048000668,-81.6345799999999997,30.3016189999999988,371,above
120048000670,-81.671159000000003,30.3913900000000012,407,above
120048000676,-81.401048000000003,30.3057610000000004,533,below
120048000678,-81.6290359999999993,30.2655530000000006,773,above
120048000682,-81.6160449999999997,30.2786229999999996,482,above
120048000683,-81.7035680000000042,30.2602170000000008,512,below
120048000684,-81.5707670000000036,30.320958000000001,781,above
120048000686,-81.7052249999999987,30.3914700000000018,319,above
120048000689,-81.5423789999999968,30.2772809999999986,613,above
120048000699,-81.688873000000001,30.3521859999999997,327,above
120048000701,-81.4001370000000009,30.283926000000001,607,below
120048000703,-81.6382499999999993,30.342257,366,above
120048000707,-81.6697560000000067,30.3389939999999996,530,above
120048000711,-81.6374220000000008,30.2807519999999997,442,above
120048000712,-81.6894290000000041,30.3534539999999993,327,above
120048000713,-81.727649999999997,30.3810259999999985,275,above
