schoolid,lon,lat,population,compareMedian
061455001754,-119.756766999999996,36.7741619999999969,1774,above
061455001762,-119.752949999999999,36.742362,2203,above
061455007963,-119.716678000000002,36.7335489999999965,2846,above
061455008841,-119.752049999999997,36.7841179999999994,986,above
061476001809,-117.978351000000004,33.8614960000000025,1913,above
061476001810,-117.921906000000007,33.8756360000000001,2110,above
061476001811,-117.956810000000004,33.9370159999999999,2212,above
061476001814,-117.925258,33.9271740000000008,1882,above
061476001815,-117.953783000000001,33.8845120000000009,2307,below
061476001816,-117.894390999999999,33.8805869999999985,2755,below
061482001821,-121.298621999999995,38.2564660000000032,924,above
061524007518,-118.253831000000005,34.2372780000000034,1103,below
061926013334,-117.521324000000007,34.002361999999998,104,above
062250002728,-118.185250999999994,33.8725140000000025,3195,above
062250002733,-118.122407999999993,33.8385010000000008,3378,above
062250002745,-118.110512,33.8074360000000027,3616,above
062250002751,-118.183409999999995,33.786994,4370,above
062250002769,-118.140820000000005,33.7779039999999995,3792,above
062250005870,-118.215847999999994,33.7936570000000032,2630,above
062250009901,-118.257131999999999,33.8664500000000004,681,above
062250013105,-118.096709000000004,33.8294970000000035,565,above
062271002838,-118.261177000000004,33.7944439999999986,1994,above
062271002844,-118.190399999999997,33.9743649999999988,3049,above
062271002890,-118.604827999999998,34.195171000000002,1434,above
062271002941,-118.329161999999997,33.9971129999999988,900,above
062271002965,-118.347800000000007,34.0229599999999977,1124,above
062271002970,-118.206436999999994,34.1318419999999989,1716,above
062271002998,-118.359926999999999,34.0828399999999974,2047,above
062271003020,-118.403655999999998,34.2229990000000015,2876,above
062271003023,-118.268887000000007,33.9696899999999999,2001,above
062271003034,-118.295544000000007,33.8674630000000008,1586,above
062271003037,-118.157015000000001,34.0258699999999976,2525,above
062271003052,-118.415689999999998,34.1781310000000005,1960,above
062271003064,-118.390578000000005,34.0341250000000031,2879,above
062271003088,-118.338800000000006,34.0983500000000035,1479,above
062271003108,-118.487796000000003,34.2755889999999965,2099,above
062271003139,-118.204031000000001,34.0746779999999987,1030,above
062271003151,-118.332209000000006,34.0561379999999971,1380,above
062271003163,-118.292252000000005,34.0081249999999997,1553,above
062271003171,-118.276471999999998,34.1086839999999967,2340,above
062271003193,-118.478095999999994,34.2379820000000024,2342,above
062271003209,-118.306826000000001,33.8036299999999983,2559,above
062271003230,-118.388103999999999,34.1655080000000027,2610,above
062271003301,-118.529903000000005,34.1897209999999987,1597,above
062271003325,-118.443721999999994,34.2727349999999973,2222,above
062271003330,-118.299385000000001,33.7299890000000033,2489,above
062271003378,-118.377709999999993,34.2036480000000012,234,above
062271003385,-118.442192000000006,34.3073779999999999,1988,above
062271003413,-118.460862000000006,34.0458619999999996,1671,above
062271003424,-118.454104000000001,34.1900359999999992,2594,above
062271003429,-118.443267000000006,33.9983000000000004,2005,above
062271003430,-118.298540000000003,34.2609369999999984,1418,above
062271003444,-118.304235000000006,33.9378910000000005,957,above
062271003455,-118.428650000000005,33.9583670000000026,1121,above
062271003466,-118.186419000000001,34.0697230000000033,1543,above
062271010888,-118.222149000000002,33.9452390000000008,2105,above
062271012525,-118.501150999999993,34.1914700000000025,366,above
062271012787,-118.174591000000007,34.041521000000003,382,above
062271012791,-118.210926000000001,34.0384799999999999,467,above
062271012926,-118.420940000000002,34.2880639999999985,498,above
062271013770,-118.262130999999997,33.793529999999997,542,above
062532003780,-118.016255000000001,34.1472679999999969,1768,above
062637003942,-121.988937000000007,37.9780200000000008,1555,above
062637003960,-122.035832999999997,37.9830269999999999,1307,above
062637003986,-122.025403999999995,37.9348230000000015,1139,above
062994004662,-118.146319000000005,34.1265420000000006,581,above
063066004757,-117.856134999999995,33.8921479999999988,1910,below
063066004758,-117.803355999999994,33.8692319999999967,1686,below
063066004773,-117.867771000000005,33.8777339999999967,2797,above
063066012429,-117.789749000000001,33.8993940000000009,1791,below
063315005157,-117.414445000000001,33.9402499999999989,2128,above
063363005190,-121.261168999999995,38.7287329999999983,1882,below
063363006168,-121.212159,38.7319790000000026,2043,below
063384005262,-121.440276999999995,38.5614879999999971,97,above
063386005296,-117.687971000000005,33.6377880000000005,2518,below
063386005303,-117.703637999999998,33.593162999999997,1608,below
063386005307,-117.672094999999999,33.5977579999999989,2407,below
063386008957,-117.650895000000006,33.6545100000000019,2912,below
063417005351,-117.309002000000007,34.1762080000000026,2836,above
063417005384,-117.296099999999996,34.1316989999999976,1621,above
063417010365,-117.327157,34.1181789999999978,2617,above
063432005487,-117.194196000000005,32.8233310000000031,48,above
063432005522,-117.223876000000004,32.8003420000000006,1054,above
063432008962,-117.048567000000006,32.679783999999998,777,below
063432011140,-117.153159000000002,32.7201319999999996,995,above
063432011143,-117.153159000000002,32.7201319999999996,686,above
063432011145,-117.160351000000006,32.7997609999999966,408,above
063432011146,-117.160383999999993,32.7997730000000018,346,above
063432011147,-117.160383999999993,32.7997730000000018,401,above
063432011148,-117.160394999999994,32.7997950000000031,320,above
063432011153,-117.153159000000002,32.7201319999999996,730,above
063462005778,-121.409301999999997,38.5919949999999972,540,above
063462005799,-121.371118999999993,38.6319119999999998,1681,below
063462005812,-121.354698999999997,38.5783899999999989,1598,below
063560006067,-122.033304999999999,36.9714699999999965,1010,below
063639006194,-122.288291000000001,37.5053619999999981,2147,below
063684006815,-118.727587999999997,34.2778819999999982,1271,below
063801006403,-121.289292000000003,37.9378329999999977,1995,above
063801006407,-121.237769999999998,37.9681410000000028,1990,above
063801006432,-121.325320000000005,37.9834740000000011,1466,above
063801011422,-121.268249999999995,38.0131289999999993,2177,above
063864006479,-117.078598,32.6205950000000016,2598,above
063864006484,-117.059083999999999,32.6370330000000024,2200,above
063993006620,-119.358654000000001,36.2151139999999998,1853,above
063993012084,-119.298181,36.1981699999999975,1464,above
064015010994,-117.782453000000004,33.7177199999999999,2847,below
064098008668,-119.226181999999994,34.2785670000000025,1023,below
080336001917,-104.994221999999994,39.7252719999999968,390,above
080555002017,-104.958460000000002,39.8652590000000018,243,above
080555006433,-104.956620999999998,39.8581100000000035,72,above
090033001615,-72.7342610000000036,41.8696399999999969,118,above
090045001633,-73.190882000000002,41.224967999999997,492,above
090045001636,-73.190882000000002,41.224967999999997,489,above
090045001639,-73.190882000000002,41.224967999999997,494,above
090070000880,-72.7267480000000006,41.8710099999999983,400,above
090070001497,-72.6837189999999964,41.751140999999997,440,above
090070001513,-72.6529259999999937,41.8956140000000019,360,below
090070001532,-72.6018810000000059,41.9487000000000023,304,above
090070001592,-72.809788999999995,41.6845429999999979,272,above
090070001614,-72.6634679999999946,41.7549869999999999,399,above
090126001477,-72.6063220000000058,41.7539510000000007,192,above
090136001507,-72.2162249999999943,41.7123160000000013,129,below
090136001530,-71.8899439999999999,41.8263660000000002,179,below
090192000370,-72.6650180000000034,41.7550560000000033,186,above
090192001295,-72.6866959999999978,41.7512529999999984,387,above
090192001370,-72.6603360000000009,41.7522200000000012,437,above
090192001381,-72.709740999999994,41.7978850000000008,431,above
090192001403,-72.5614419999999996,41.7608820000000023,268,above
090192001435,-72.6758310000000023,41.7723299999999966,188,above
090192001478,-72.7005809999999997,41.7729500000000016,358,above
090192001479,-72.6349119999999999,41.7405370000000033,419,above
090192001562,-72.669676999999993,41.7975410000000025,207,above
090192001650,-72.6728710000000007,41.7682000000000002,56,above
090279000556,-72.9407860000000028,41.3058049999999994,665,above
090279001207,-72.929940000000002,41.3052360000000007,647,above
090279001485,-72.9182310000000058,41.300930000000001,403,above
090279001519,-72.9215549999999979,41.3463739999999973,322,above
090282000595,-72.1217860000000002,41.3594110000000015,963,above
090309000638,-73.4332339999999988,41.0852069999999969,1663,above
090345001581,-72.6431199999999961,41.7497699999999981,434,above
090345001606,-72.0719710000000049,41.3370400000000018,271,below
090345001617,-72.1042609999999939,41.5099599999999995,67,below
090432001468,-73.5490839999999935,41.0853600000000014,686,below
090483001396,-73.0371630000000067,41.5540999999999983,488,above
100130000270,-75.6013140000000021,39.7226550000000032,667,below
110003000016,-77.0261909999999972,38.9227899999999991,525,above
110003000131,-77.0481450000000052,38.8980829999999997,589,below
110003000153,-77.023959000000005,38.9237090000000023,454,above
110003000267,-77.0043110000000013,38.9149180000000001,656,above
110003000396,-77.0354710000000011,38.9293699999999987,1112,above
110003000407,-76.9719319999999954,38.9018179999999987,306,above
120003000013,-82.3407569999999964,29.6696039999999996,1890,below
120003000019,-82.6153529999999989,29.6424999999999983,630,below
120003000020,-82.5227979999999945,29.8063339999999997,1154,below
120003000027,-82.286990000000003,29.655538,236,below
120003000028,-82.2684430000000049,29.6398280000000014,1447,above
120003000029,-82.4020119999999992,29.6788209999999992,2252,below
120015000104,-80.6183269999999936,28.0484609999999996,1548,below
120018000153,-80.1409230000000008,26.0293059999999983,2129,above
120018000157,-80.1652490000000029,26.1126310000000004,1409,above
120018000168,-80.1329180000000036,26.2413920000000012,2084,above
120018000169,-80.176478000000003,26.1392360000000004,1797,above
120018000171,-80.1625489999999985,25.9928199999999983,1386,above
120018000217,-80.1391909999999967,26.149318000000001,2155,above
120018000231,-80.1362649999999945,26.1943540000000006,1860,above
120018000239,-80.2173839999999956,26.1495530000000009,92,above
120018000241,-80.2421939999999978,26.1464709999999982,2338,above
120018000247,-80.1977219999999988,26.0452399999999997,1974,above
120018000251,-80.1176719999999989,26.2954639999999991,2442,above
120018000252,-80.1848640000000046,26.1773029999999984,1812,above
120018000253,-80.260830999999996,25.9759649999999986,2601,above
120018000272,-80.2202529999999996,26.1030189999999998,2349,above
120018003301,-80.1089740000000035,26.2366470000000014,1207,below
120027000314,-82.5799750000000046,28.9070590000000003,1372,below
120027002425,-82.4991530000000068,28.8244940000000014,1567,below
120039000547,-80.3305029999999931,25.5718740000000011,471,above
120039000589,-80.3085010000000068,25.9395489999999995,2170,above
120039000590,-80.263062000000005,25.7323179999999994,3422,above
120039000591,-80.2774359999999945,25.8656889999999997,2543,above
120039000592,-80.3056540000000041,25.8969309999999986,1695,above
120039000593,-80.4587640000000022,25.4504480000000015,1840,above
120039000595,-80.2571209999999979,25.9423700000000004,1406,above
120039000596,-80.2269749999999959,25.8630010000000006,1832,above
120039000599,-80.340202000000005,25.7554310000000015,2654,above
120039000600,-80.2028530000000046,25.8315240000000017,800,above
120039000601,-80.226350999999994,25.810098,1581,above
120039000602,-80.349221,25.669708,2178,above
120039000603,-80.2196449999999999,25.9520020000000002,1712,above
120039000604,-80.2139750000000049,25.8390249999999995,1640,above
120039000605,-80.3155950000000019,25.6602549999999994,2588,above
120039000606,-80.235990000000001,25.7713399999999986,2986,above
120039000607,-80.2946929999999952,25.8306620000000002,1687,above
120039000608,-80.4048350000000056,25.7020909999999994,1573,above
120039000609,-80.1753729999999933,25.9298740000000016,1700,above
120039000610,-80.1832710000000049,25.8968099999999986,2578,above
120039000612,-80.4598179999999985,25.5032829999999997,3119,above
120039000613,-80.305696999999995,25.7196539999999985,2219,above
120039000614,-80.3756840000000068,25.5864750000000001,1995,above
120039000615,-80.3397030000000001,25.7227260000000015,2970,above
120039001478,-80.2288170000000065,25.8666540000000005,1470,above
120039002735,-80.4312400000000025,25.7336899999999993,3574,above
120039002736,-80.1906699999999972,25.8145400000000009,511,above
120039002809,-80.1665500000000009,25.7391930000000002,942,above
120039002810,-80.193160000000006,25.7762199999999986,504,above
120039002988,-80.3452149999999961,25.901135,1658,above
120039003052,-80.356734000000003,25.6297089999999983,3367,above
120039003345,-80.1741800000000069,25.9732899999999987,2720,above
120039003562,-80.2047139999999956,25.7863669999999985,957,above
120039004077,-80.4514109999999931,25.7117840000000015,4213,above
120039004078,-80.3890399999999943,25.5990299999999991,2305,above
120039004339,-80.2952800000000053,25.9160080000000015,1501,above
120039004340,-80.4430720000000008,25.6781539999999993,2882,above
120039005861,-80.3194809999999961,25.8579499999999989,2053,above
120039007016,-80.2137859999999989,25.7723200000000006,151,above
120039007420,-80.1989439999999974,25.8050439999999988,80,above
120039007496,-80.1982210000000038,25.7771930000000005,348,above
120039007580,-80.190441000000007,25.7897600000000011,70,above
120039007631,-80.4382710000000003,25.7437299999999993,228,above
120039007634,-80.3700209999999942,25.6926400000000008,1826,above
120039007811,-80.284600999999995,25.7069299999999998,355,above
120039007855,-80.189510999999996,25.7897700000000008,186,above
120039007923,-80.4796199999999971,25.4821649999999984,514,above
120039007972,-80.381030999999993,25.5656299999999987,257,above
120039007981,-80.3301909999999992,25.8749700000000011,300,above
120039008302,-80.1399519999999939,25.9117330000000017,217,above
120039008336,-80.3591810000000066,25.6317999999999984,260,above
120039008388,-80.4465210000000042,25.4775999999999989,142,above
120039008412,-80.1997810000000015,25.8316200000000009,196,above
120048000648,-81.7041159999999991,30.307264,2011,above
120048000649,-81.6553719999999998,30.3623259999999995,708,above
120048000671,-81.7243079999999935,30.3451020000000007,1491,below
120048000691,-81.7073440000000062,30.3906449999999992,1245,above
120048000706,-81.673839000000001,30.3526230000000012,1508,below
120048000714,-81.7097080000000062,30.3822180000000017,1018,above
120048000749,-81.6156689999999969,30.2498609999999992,1119,above
120048000772,-81.7689459999999997,30.2644069999999985,1193,above
120048000773,-81.6761709999999965,30.3678099999999986,380,above
120048002469,-81.6386430000000019,30.3017970000000005,1202,below
120048002744,-81.5839569999999981,30.1632660000000001,2473,below
120048002816,-81.6655389999999954,30.3455300000000001,408,above
120051003703,-87.2924540000000064,30.4873900000000013,1299,below
120063000862,-82.8192820000000012,29.6196829999999984,362,below
120063000863,-82.860084999999998,29.7513560000000013,423,below
120081000896,-82.5423789999999968,28.4817120000000017,1679,below
120081004083,-82.4634659999999968,28.4882980000000003,1284,below
120087000960,-82.4559409999999957,27.9914449999999988,1980,above
120087000965,-82.3911180000000059,28.0096309999999988,1859,above
120087000972,-82.5190690000000018,28.0122719999999994,2126,above
120087001007,-82.5155630000000002,27.8747620000000005,1639,below
120087001011,-82.5205469999999934,27.9533440000000013,1668,above
120087002325,-82.3756340000000051,28.0081009999999999,1990,above
120087002505,-82.295975999999996,28.0053960000000011,2075,above
120087003179,-82.4662320000000051,27.9581289999999996,1708,above
120087003862,-82.4335449999999952,27.9903499999999994,1585,above
120087004872,-82.404122000000001,27.721622,2387,above
120087007001,-82.2365910000000042,28.0228800000000007,2288,below
120108001133,-81.8774860000000047,26.6282950000000014,1866,below
120108001150,-81.9014899999999955,26.5408350000000013,1614,below
120108002075,-81.9760069999999956,26.6090899999999984,1663,below
120108002566,-81.796118000000007,26.4224159999999984,1770,below
120108003965,-82.0168319999999937,26.5875500000000002,1809,below
120108003966,-81.6021599999999978,26.5583010000000002,1910,above
120108004368,-81.8343019999999939,26.6328640000000014,1759,above
120111001166,-84.2624249999999933,30.4076570000000004,1284,above
120111001176,-84.316716999999997,30.4612580000000008,1273,above
120126001269,-82.1386380000000003,29.3390470000000008,1388,below
120126001271,-82.0666820000000001,29.1436199999999985,2181,below
120126001277,-82.1365780000000001,29.216463000000001,1710,below
120126001280,-81.9790009999999967,29.0794199999999989,1660,below
120126002442,-82.4177860000000067,29.0773450000000011,1126,below
120126002914,-82.0890969999999953,29.0735789999999987,1577,below
120126004386,-82.2497330000000062,29.1543680000000016,2669,below
120126005612,-82.1146420000000035,29.1848670000000006,1,below
120144000865,-81.3788689999999946,28.3819060000000007,3159,above
120144001363,-81.365910999999997,28.5179599999999986,2842,below
120144001364,-81.3909160000000043,28.5820819999999998,1924,above
120144001403,-81.301321999999999,28.5527140000000017,3581,above
120144001404,-81.4488510000000048,28.5808,2532,above
120144001406,-81.3859410000000025,28.4700999999999986,2951,above
120144001447,-81.3201549999999998,28.5837189999999985,3142,below
120144001455,-81.5221080000000029,28.6930149999999991,3147,above
120144001459,-81.3995539999999949,28.5329270000000008,1191,above
120144002572,-81.477099999999993,28.4698129999999985,3573,above
120144002779,-81.2157109999999989,28.5776530000000015,3099,above
120144005017,-81.4735600000000062,28.6381610000000002,2350,above
120150001477,-80.1049500000000023,26.9274300000000011,2867,below
120150001484,-80.0811609999999945,26.7773700000000012,1517,below
120150001507,-80.0666729999999944,26.6541420000000002,2304,above
120150001516,-80.065724000000003,26.6156259999999989,2588,above
120150001527,-80.0980359999999934,26.4625929999999983,2313,above
120150001535,-80.1168849999999964,26.3641910000000017,3303,below
120150001541,-80.6805849999999936,26.6678999999999995,963,above
120150001548,-80.118148000000005,26.6326469999999986,3398,above
120150001549,-80.1024429999999938,26.8240480000000012,2657,above
120150002233,-80.1038640000000015,26.573993999999999,2385,above
120150002383,-80.1436240000000026,26.3968640000000008,2323,below
120150002624,-80.6550170000000009,26.8262609999999988,444,above
120150002627,-80.1056059999999945,26.7549129999999984,2144,above
120150002631,-80.2652970000000039,26.6501149999999996,2464,below
120150002783,-80.060015000000007,26.7093260000000008,1400,below
120150002876,-80.1885060000000038,26.3768710000000013,2003,below
120150002877,-80.1053200000000061,26.8770629999999997,2033,below
120150003223,-80.2103400000000022,26.7082830000000016,2229,above
120150003755,-80.0834499999999991,26.5415859999999988,1828,above
120150003944,-80.3114060000000052,26.7466110000000015,2276,below
120150004020,-80.1451359999999937,26.5591469999999994,3035,below
120150004026,-80.2479900000000015,26.3623809999999992,1933,below
120150004121,-80.1796449999999936,26.652514,3010,above
120150004414,-80.08596,26.4513500000000015,135,above
120153001578,-82.7170739999999967,28.2345189999999988,1242,below
120153001586,-82.4812830000000048,28.261686000000001,1731,below
120156001605,-82.7109679999999941,27.7616569999999996,1705,above
120156001610,-82.7564789999999988,27.9590460000000007,2035,below
120156001614,-82.7223769999999945,27.8155339999999995,1936,below
120156001616,-82.7695789999999931,28.028459999999999,1406,below
120156001624,-82.6779630000000054,27.7606840000000013,1349,above
120156001633,-82.6527889999999985,27.7187629999999992,1173,above
120156001635,-82.7859579999999937,27.9198619999999984,1586,below
120156001647,-82.6570969999999932,27.8225920000000002,1801,below
120156001667,-82.7242439999999988,27.8809590000000007,1985,below
120156001675,-82.668216000000001,27.7789619999999999,2059,below
120156001680,-82.8186500000000052,27.8488720000000001,2090,below
120156001693,-82.7792349999999999,28.1441349999999986,1384,below
120156002242,-82.7115790000000004,28.0233179999999997,2073,below
120156002397,-82.7727789999999999,27.8604379999999985,1709,below
120156003014,-82.7622669999999943,28.0848779999999998,2501,below
120156003110,-82.7013259999999946,28.1272270000000013,2192,below
120159001753,-81.8425280000000015,27.882987,2146,below
120159001795,-81.6082640000000055,28.099615,2450,above
120168001847,-82.5185969999999998,27.2829160000000002,2473,below
120168002461,-82.5405279999999948,27.3662269999999985,1168,above
120168007003,-82.499094999999997,27.2870339999999985,570,below
120171001872,-81.2829629999999952,28.7792920000000017,3151,below
120171001887,-81.3438239999999979,28.6873289999999983,2649,below
120171002533,-81.2900700000000001,28.8017259999999986,628,below
120177001932,-80.3433809999999937,27.4588929999999998,985,below
120177002104,-80.3762920000000065,27.4584550000000007,1535,above
120177002671,-80.2824279999999959,27.305491,1601,below
120192001969,-81.2851299999999952,29.0416910000000001,2433,below
120192001995,-81.016405000000006,29.1096059999999994,2691,below
130042001918,-83.7507360000000034,32.8168209999999974,1094,above
130042001942,-83.6559639999999973,32.8382080000000016,1097,above
130042001944,-83.6737810000000053,32.8060540000000032,866,above
130102000376,-81.116384999999994,32.0532729999999972,992,above
130102000382,-81.0590729999999979,32.0328599999999995,806,above
130102000388,-81.0831759999999946,32.0223870000000019,979,above
130102000413,-81.1572649999999953,32.1068730000000002,671,above
130102000415,-81.1520270000000039,31.9767890000000001,1089,above
130102002245,-81.0925119999999993,32.0462950000000006,857,below
130102003978,-81.0073610000000031,32.0371200000000016,983,below
130129000525,-84.6492369999999994,34.0400399999999976,2854,below
130129000529,-84.4790670000000006,33.9599680000000035,2161,above
130129000537,-84.5250149999999962,33.8889750000000021,2669,above
130129000559,-84.5834190000000064,33.8059610000000035,2524,above
130129000574,-84.609770999999995,33.8350840000000019,2050,above
130129002365,-84.6240750000000048,33.9996909999999986,2170,below
130174000666,-84.2509160000000037,33.7281029999999973,1218,above
130174000679,-84.225129999999993,33.7022740000000027,1230,above
130174003884,-84.2668910000000011,33.7592500000000015,322,above
130174003915,-84.127311000000006,33.6508800000000008,1345,above
130228000987,-84.4173159999999996,33.9174429999999987,1542,above
130228001031,-84.578511000000006,33.6914179999999988,2092,above
130228002124,-84.4371330000000029,33.6844800000000006,1802,above
130387001387,-84.9094060000000042,32.5583549999999988,1225,above
130387001397,-84.947529000000003,32.4974169999999987,1276,above
130387001406,-84.963390000000004,32.4794350000000023,1269,below
130387001418,-84.9376709999999946,32.405937999999999,838,above
130387001421,-84.8877860000000055,32.4675780000000032,945,above
130387001430,-84.970129,32.4943039999999996,787,above
130387001439,-84.9451030000000031,32.4595089999999971,1191,above
130387002583,-84.9353210000000019,32.5713229999999996,1357,below
130438001528,-82.0041789999999935,33.4737519999999975,1339,above
130438001534,-81.9819820000000021,33.4662689999999969,340,above
130438001567,-81.9735220000000027,33.4738749999999996,420,below
130438001573,-81.9823350000000062,33.4678919999999991,549,above
130438004069,-82.0473180000000042,33.4144089999999991,444,above
160036000823,-116.280716999999996,43.679865999999997,1,below
160153001043,-112.012383,43.5012389999999982,488,below
160210001000,-116.377488,43.5963989999999981,751,below
160210001071,-116.396561000000006,43.697020000000002,99,below
170993000714,-87.6640129999999971,41.8782929999999993,1903,above
170993000879,-87.6021609999999953,41.7544600000000017,143,above
170993000931,-87.6031440000000004,41.8138450000000006,693,above
170993000942,-87.6909390000000002,41.9455340000000021,3808,above
170993000990,-87.6280540000000059,41.8740659999999991,1667,below
170993001180,-87.7132150000000053,41.9732100000000017,1655,above
170993001198,-87.7224190000000021,41.8020229999999984,3030,above
170993002031,-87.6158819999999992,41.6940489999999997,831,above
170993003481,-87.7079350000000062,41.9813509999999965,1056,below
170993003989,-87.6352300000000071,41.9017300000000006,887,below
170993004266,-87.640972000000005,41.7930909999999969,195,above
170993005076,-87.7527240000000006,41.8724569999999972,521,above
170993005147,-87.7171380000000056,41.6900770000000023,717,above
171371001674,-88.244882000000004,42.0270349999999979,2544,above
171371001690,-88.3139249999999976,42.0334530000000015,2108,above
171371001703,-88.1979419999999976,42.0301279999999977,2015,above
171371002108,-88.1937479999999994,41.9513409999999993,2542,below
171371005611,-88.283647000000002,42.000906999999998,2765,below
173042001179,-88.0164170000000041,42.0679879999999997,1,below
180345002462,-87.5728210000000047,38.0062799999999967,595,below
180477000804,-86.1376819999999981,39.8674820000000025,580,above
180477000815,-86.1699669999999998,39.7828489999999988,646,above
180477000856,-85.9892250000000047,39.8248650000000026,494,above
180477002238,-86.1556039999999967,39.8181000000000012,387,above
200795001419,-94.6300399999999939,39.1218999999999966,768,above
201299001694,-97.2386730000000057,37.7848910000000018,693,below
210186000388,-84.4540169999999932,38.0681239999999974,1730,above
210299000625,-85.5256320000000017,38.2426699999999968,2067,below
210299000628,-85.5923570000000069,38.156604999999999,1585,below
210299000632,-85.6870890000000003,38.2125600000000034,1357,below
210299000637,-85.6815129999999954,38.1266669999999976,1205,below
210299000644,-85.8159969999999959,38.1932410000000004,1673,below
210299000649,-85.6377499999999969,38.244062999999997,830,above
210299000651,-85.7516099999999995,38.1122769999999989,1157,below
210299000659,-85.5812760000000026,38.2012599999999978,1280,below
210299000667,-85.6558799999999962,38.2079499999999968,1410,above
210299000668,-85.8623439999999931,38.1477250000000012,1890,below
210299000677,-85.8444340000000068,38.1779610000000034,807,above
210299000691,-85.8129559999999998,38.1532330000000002,1089,above
210299000695,-85.6240870000000029,38.2834959999999995,1936,below
210299000730,-85.7711050000000057,38.2492850000000004,1103,above
210299000734,-85.7577699999999936,38.2215759999999989,1895,below
210299000753,-85.7809089999999941,38.1741839999999968,1154,above
210299000777,-85.815850999999995,38.2609800000000035,537,above
210299001705,-85.7195370000000025,38.1844099999999997,1801,below
210299002026,-85.6387990000000059,38.1396489999999986,1070,below
210299002027,-85.7530200000000065,38.2503540000000015,235,below
220030000147,-93.7453509999999994,32.4803169999999994,2168,above
220030001551,-93.7194219999999945,32.4965660000000014,1067,below
220054000347,-91.1523109999999974,30.4057400000000015,1498,above
220084000617,-90.1398709999999994,29.9867080000000001,420,below
220084001667,-90.1790950000000038,29.8933999999999998,224,below
220084001964,-90.0454509999999999,29.9105600000000003,389,below
220087002072,-92.0542410000000047,30.2164800000000007,261,below
240012000362,-76.4194209999999998,39.2926929999999999,1005,above
240012000412,-76.4623600000000039,39.3256399999999999,1641,below
240012000416,-76.6510590000000036,39.2451170000000005,1309,below
240012000432,-76.7500569999999982,39.3564859999999968,1491,above
240012000438,-76.511304999999993,39.3494529999999969,960,above
240012000443,-76.5391230000000036,39.3886899999999969,1567,above
240012000444,-76.4891060000000067,39.2653809999999979,1463,below
240012000458,-76.796875,39.3826460000000012,986,above
240012000477,-76.4421310000000034,39.2386139999999983,892,below
240012000487,-76.6008020000000016,39.3905570000000012,1482,below
240012000502,-76.7348170000000067,39.3151840000000021,1334,above
240039000679,-76.1711250000000035,39.5163069999999976,1453,below
240048000877,-77.0115009999999955,39.0179189999999991,2882,above
240048000897,-77.4183709999999934,39.1431809999999985,1205,below
240048000902,-77.1455119999999965,39.0775560000000013,2244,below
240051000987,-76.9191550000000035,38.9425829999999991,1810,above
240051001002,-76.891178999999994,38.8822079999999986,947,above
240051001017,-76.9307239999999979,38.7944120000000012,1057,above
240051001023,-76.8376939999999991,38.9894620000000032,1708,above
240051001027,-76.8696699999999993,38.9947140000000019,2506,above
240051001029,-76.9196519999999993,38.9103070000000031,665,above
