schoolid,lon,lat,population,compareMedian
040001600481,-109.554813999999993,31.3395639999999993,122,above
040008301015,-109.553899999999999,31.34666,131,above
040028402095,-109.532578999999998,31.3488199999999999,57,above
040024102957,-112.434685999999999,33.5998990000000006,514,below
040031103144,-112.415441000000001,33.6257749999999973,187,above
040032602162,-112.341577000000001,33.6298590000000033,187,above
040077002903,-112.397649999999999,33.6179500000000004,293,below
040001900498,-111.668799000000007,35.2379340000000028,223,below
040009701178,-111.605400000000003,35.1988899999999987,335,below
040083103196,-111.633786000000001,35.2077000000000027,142,below
040039103074,-112.216700000000003,33.4647679999999994,26,above
040039402323,-112.217084999999997,33.4648859999999999,85,above
040044702671,-112.204348999999994,33.4386060000000001,445,above
040063603108,-112.223211000000006,33.4244100000000017,198,above
040038401899,-111.754724999999993,33.3230020000000025,195,below
040039502536,-111.805460999999994,33.319740000000003,166,below
040039503335,-111.775811000000005,33.3208399999999969,69,below
040042703160,-111.784369999999996,33.2770239999999973,730,below
040074600717,-111.801610999999994,33.3761399999999995,95,below
040080302667,-111.703333999999998,33.3348569999999995,256,below
040009901182,-110.775801999999999,33.4012310000000028,72,below
040077502916,-111.705000999999996,33.3494249999999965,14,below
040085903251,-111.673889000000003,33.3051910000000007,205,below
040020903364,-112.307480999999996,34.5856199999999987,90,below
040044402321,-112.299812000000003,34.5821809999999985,52,below
040083803243,-112.333545000000001,34.5978959999999987,211,below
040035501734,-112.141478000000006,33.4800290000000018,414,above
040088003398,-112.152821000000003,33.4531100000000023,368,above
040011203475,-111.571413000000007,33.2199150000000003,381,below
040010401584,-111.914316999999997,33.3507409999999993,38,below
040016501755,-112.060550000000006,33.295653999999999,2,below
040022501887,-111.978154000000004,33.2986009999999979,416,below
040024302030,-111.997217000000006,33.3796660000000003,154,above
040032102155,-111.913220999999993,33.3644000000000034,43,above
040036302300,-111.841031000000001,33.3331099999999978,81,above
040077802902,-111.938570999999996,33.3070400000000007,85,below
040089703376,-111.975410999999994,33.3541700000000034,89,below
040024801923,-114.3172,34.4916100000000014,99,below
040042901994,-112.194826000000006,33.3911239999999978,52,above
040092603451,-112.149901,33.3771979999999999,221,above
040082803199,-112.341575000000006,33.4857489999999984,480,below
040010701590,-112.064352,33.5132389999999987,11,above
040010702650,-112.064515999999998,33.5131159999999966,541,above
040015301902,-112.056200000000004,33.5136699999999976,122,above
040065503096,-111.963060999999996,33.4843699999999984,338,below
040082703309,-112.048371000000003,33.4914910000000035,5,below
040090903461,-112.049740999999997,33.5009999999999977,248,above
040090403048,-112.010199999999998,33.0555949999999967,278,below
040004700744,-111.838363000000001,33.5069129999999973,154,below
040004703031,-111.863083000000003,33.466698000000001,43,below
040005300754,-111.832099999999997,33.4141499999999994,464,below
040014901897,-111.842772999999994,33.3404809999999969,139,above
040015701728,-111.814251999999996,33.3880809999999997,329,below
040015703046,-111.996931000000004,33.4089400000000012,124,above
040019201910,-111.733688999999998,33.4168069999999986,25,below
040024401855,-111.814937000000001,33.3875870000000035,250,above
040027601841,-111.793076999999997,33.4235260000000025,132,above
040032903159,-111.840970999999996,33.3418100000000024,2987,below
040035401733,-111.770431000000002,33.3949440000000024,532,above
040042302525,-111.668818000000002,33.4166460000000001,148,below
040042602528,-111.682119,33.4553900000000013,156,below
040075702820,-111.735909000000007,33.3785430000000005,234,below
040078502929,-111.843591000000004,33.3386599999999973,76,below
040062502157,-110.931994000000003,31.3695480000000018,105,above
040014401717,-112.08305,33.5072990000000033,120,above
040006101742,-112.057879,33.6411469999999966,87,above
040010302139,-112.011062999999993,33.6417399999999986,23,below
040010601892,-112.011482999999998,33.6485160000000008,406,below
040038502016,-112.026167999999998,33.6269479999999987,234,above
040074702795,-111.881805,33.6343650000000025,340,below
040084303351,-112.014065000000002,33.5938400000000002,198,below
040086103344,-112.033220999999998,33.6086400000000012,93,below
040021401980,-111.138790999999998,34.318601000000001,3,below
040607001823,-111.331508999999997,34.2372489999999985,55,below
040010302329,-112.264202999999995,33.5813249999999997,113,above
040013301888,-112.227070999999995,33.5806400000000025,57,above
040027303184,-112.235489999999999,33.6816209999999998,71,below
040035301896,-112.249972,33.5799599999999998,531,above
040036402985,-112.170439999999999,33.6110439999999997,102,below
040040203429,-112.245560999999995,33.5538099999999986,75,above
040082903278,-112.270500999999996,33.7195499999999981,168,below
040005600781,-112.070982999999998,33.4633820000000029,392,below
040005700784,-112.081162000000006,33.4564379999999986,99,above
040012401589,-112.066141999999999,33.4653959999999984,119,above
040023801854,-112.082988999999998,33.4666410000000028,206,below
040038601894,-112.0642,33.4661299999999997,358,above
040043203324,-112.071130999999994,33.4762100000000018,694,below
040061403158,-112.088127999999998,33.481219000000003,104,above
040085803286,-112.063591000000002,33.4534599999999998,419,above
040021101975,-112.405557999999999,34.6357250000000008,222,below
040026702091,-111.893133000000006,33.3940630000000027,30,below
040082002672,-112.471430999999996,34.5507399999999976,169,below
040090303418,-112.431640999999999,34.5897900000000007,81,below
040006503395,-111.676490000000001,33.2797640000000001,398,below
040011203179,-111.633921000000001,33.2417999999999978,768,below
040089803393,-111.615960999999999,33.3248480000000029,109,below
040091103440,-111.658475999999993,33.2773710000000023,142,below
040005200752,-112.071450999999996,33.401921999999999,194,above
040006701901,-112.094493,33.3927559999999986,22,above
040036602302,-112.022281000000007,33.3914609999999996,57,below
040041701588,-112.033991999999998,33.3816160000000011,434,above
040061803095,-112.071575999999993,33.3735399999999984,482,above
040078803375,-112.055584999999994,33.4050590000000014,189,above
040012101581,-111.992879000000002,33.5822119999999984,204,below
040027302013,-111.926049000000006,33.4561330000000012,118,above
040060803115,-111.788006999999993,33.5902439999999984,316,below
040065001846,-111.930100999999993,33.4578300000000013,31,below
040015703028,-110.120941000000002,34.2845900000000015,71,below
040039802308,-110.030686000000003,34.2491460000000032,33,below
040010301724,-112.136370999999997,33.6404500000000013,155,below
040027802168,-112.169664999999995,33.6532309999999981,19,below
040031102151,-112.136054000000002,33.6540540000000021,176,below
040031103001,-112.162110999999996,33.6484999999999985,30,below
040031103189,-112.162110999999996,33.6484999999999985,214,below
040061003363,-112.136171000000005,33.6551699999999983,150,below
040076002911,-112.238360999999998,33.6949619999999968,229,below
040081903187,-112.137411,33.8451799999999992,188,below
040007700943,-110.097363999999999,34.4809040000000024,56,below
040016001779,-110.990322000000006,32.1460980000000021,34,above
040025902080,-110.982736000000003,32.135278999999997,152,above
040061903097,-110.943807000000007,32.1608489999999989,461,above
040004300733,-111.919058000000007,33.4154389999999992,196,below
040007000831,-111.918811000000005,33.3923699999999997,210,below
040010802145,-111.922259999999994,33.4070689999999999,199,above
040010802146,-111.922208999999995,33.4070049999999981,10,above
040010803162,-111.922208999999995,33.4070049999999981,31,above
040023102021,-111.910520000000005,33.3701289999999986,123,below
040038701735,-112.071697,33.3735300000000024,49,above
040062100688,-111.971952000000002,33.3931419999999974,100,above
040062103161,-111.909970999999999,33.3826800000000006,288,above
040081603219,-111.893480999999994,33.3939799999999991,596,below
040093103501,-111.969695000000002,33.3795900000000003,22,below
040007903035,-110.942221000000004,32.1931700000000021,30,above
040008101010,-110.946866,32.2653230000000022,72,above
040008301011,-110.943742,32.1679030000000026,234,above
040008301020,-110.807271,32.192459999999997,58,above
040012501619,-111.024313000000007,32.2567069999999987,74,above
040012901790,-111.063000000000002,32.303130000000003,41,above
040014701787,-110.951599999999999,32.2225699999999975,93,below
040020102069,-110.968991000000003,32.2027900000000003,118,above
040020201959,-110.763711999999998,32.2058999999999998,152,below
040025402074,-110.935100000000006,32.2516600000000011,149,above
040026101916,-110.811000000000007,32.2205900000000014,131,below
040031802203,-110.942396000000002,32.191315000000003,2,above
040033002206,-110.816121999999993,32.2056210000000007,391,below
040035602287,-110.988269000000003,32.2277449999999988,143,above
040036702303,-110.970889,32.2392910000000015,230,above
040037302311,-111.024800999999997,32.2222599999999986,25,above
040037302397,-110.999407000000005,32.1332260000000005,53,above
040037302889,-111.024800999999997,32.2222599999999986,38,above
040037302936,-110.823231000000007,32.2273100000000028,10,below
040038202331,-110.972486000000004,32.1629590000000007,113,above
040040702404,-110.970203999999995,32.2228739999999974,168,below
040077102899,-110.864811000000003,32.2151399999999981,53,below
040080702976,-110.869821000000002,32.181280000000001,92,below
040081102950,-111.002537000000004,32.1352600000000024,312,above
040081402554,-111.067051000000006,32.1156399999999991,68,below
040086201783,-110.919500999999997,32.2211300000000023,125,above
040087203346,-110.896991,32.20505,82,above
040087803350,-110.871240999999998,32.2729300000000023,203,below
040088903459,-110.833551,32.220320000000001,11,below
040090703427,-110.914901,32.1689599999999984,16,below
040885001955,-110.792410000000004,32.1031899999999979,179,below
040010302008,-112.149118000000001,33.5533169999999998,118,above
040030303307,-112.051480999999995,33.5818500000000029,53,above
040031102919,-112.119151000000002,33.5697499999999991,111,above
040032702163,-112.150001000000003,33.578913,541,below
040036400804,-112.125967000000003,33.5814900000000023,111,above
040038302353,-112.133731999999995,33.5554929999999985,183,above
040038901737,-112.137905000000004,33.5398619999999994,378,above
040040502053,-112.111785999999995,33.5411420000000007,138,above
040042003277,-112.111264000000006,33.5684230000000028,53,above
040063603163,-112.180070999999998,33.6355399999999989,119,below
040065303069,-112.119685000000004,33.6370519999999971,242,below
040065603223,-112.133240999999998,33.6087350000000029,131,below
040080503444,-112.166521000000003,33.6359300000000019,112,below
040028202232,-114.617576,32.6955000000000027,262,above
040038102866,-114.664201000000006,32.6857800000000012,2,below
050279001590,-92.5108210000000071,34.5535199999999989,39,below
050303001597,-94.1239910000000037,36.4559799999999967,126,below
050040901606,-94.2269309999999933,36.3613,54,below
050041601611,-94.1973420000000061,36.3449250000000035,157,below
050006201595,-89.918801000000002,35.9075890000000015,121,above
050332001578,-89.9128010000000018,35.933329999999998,668,above
050041001581,-92.0437009999999987,34.2275100000000023,17,above
050609000315,-94.2529339999999962,36.0415459999999968,533,below
050007801078,-94.1456009999999992,36.1087199999999982,250,below
050642000384,-92.9883700000000033,34.5715900000000005,445,below
050006201451,-90.5885860000000065,34.5225870000000015,255,above
050804001594,-90.1968889999999988,35.1479369999999989,1137,above
050828000551,-90.7073639999999983,35.8246899999999968,1140,above
220025202397,-92.7256430000000052,33.0215180000000004,50,above
050894001569,-94.4061710000000005,35.9470000000000027,412,below
050007401107,-92.3873260000000016,34.750866000000002,341,above
050039801470,-92.2713839999999976,34.7466099999999969,499,above
050040701539,-92.3181510000000003,34.6865200000000016,166,above
050040801579,-92.2891609999999929,34.734729999999999,116,above
050039401604,-92.2211609999999951,34.7966899999999981,336,below
050005900741,-92.4050000000000011,34.865282999999998,154,below
050007401501,-92.212970999999996,34.8005199999999988,118,below
050040201560,-92.1083809999999943,34.8687100000000001,317,above
050041201603,-92.4478490000000051,34.7728850000000023,29,below
050005501508,-94.1219099999999997,36.330919999999999,242,below
051197001586,-94.1192309999999992,36.3017899999999969,541,below
051311001582,-94.0219510000000014,33.4281799999999976,113,above
060000113764,-118.161626999999996,34.4902900000000017,177,below
060000113838,-118.326260000000005,34.4950499999999991,13,below
060000113904,-118.196460999999999,34.4726399999999984,331,above
060282012172,-118.235421000000002,34.2209100000000035,249,above
061869010705,-118.788622000000004,34.2763550000000024,94,below
063768010641,-118.788490999999993,34.2782100000000014,1058,below
060001112763,-120.135199999999998,40.1413099999999972,68,below
063183009067,-120.123591000000005,40.0453100000000006,144,below
060001312390,-121.298580999999999,38.812420000000003,466,below
060001313722,-121.254441,38.8157700000000006,112,below
060001411118,-117.382750000000002,34.4128219999999985,178,above
060001411899,-117.356560999999999,34.4261499999999998,215,above
060001412375,-117.293301,34.4427499999999967,665,above
060171012521,-117.292961000000005,34.4687800000000024,1432,above
060001707296,-117.278362000000001,34.5332969999999975,417,below
060002808564,-117.085769999999997,33.6042720000000017,325,below
069102611707,-117.160031000000004,33.5000599999999977,924,below
060003607250,-121.494527000000005,38.6574200000000019,512,below
060003611735,-121.546135000000007,38.6546340000000015,597,below
060003613189,-121.527251000000007,38.6104600000000033,225,above
060003807500,-124.165636000000006,40.2514559999999975,260,below
060004213918,-116.642923999999994,33.2752479999999977,286,below
060004711426,-121.424334999999999,37.7459320000000034,510,above
062703013839,-121.314301,37.9901199999999975,265,below
062232008486,-124.134482000000006,40.7855610000000013,69,below
063735011593,-124.165841,40.7998499999999993,149,below
060006206752,-120.844899999999996,37.7767100000000013,43,below
060006310698,-120.762870000000007,37.6395089999999968,656,below
060006412042,-119.037730999999994,36.092179999999999,325,above
060657012691,-119.048831000000007,36.0666399999999996,79,above
060004210387,-116.953671,33.2779579999999982,32,below
060011607170,-119.700079000000002,37.1212230000000005,55,below
060011613035,-119.729958999999994,37.1244569999999996,253,below
060015812929,-120.839755999999994,37.4971809999999977,75,below
060015813826,-120.850020999999998,37.5132199999999969,108,above
060133211070,-121.377582000000004,38.6770190000000014,424,below
060133211072,-121.385681000000005,38.6712399999999974,385,above
060133211073,-121.419824000000006,38.6844630000000009,608,below
060133211074,-121.369461999999999,38.6995939999999976,151,below
060133213830,-121.435070999999994,38.6374500000000012,202,above
060141508472,-119.800270999999995,36.706470000000003,191,above
069104510445,-119.171734000000001,36.3555309999999992,47,below
060177008673,-122.287273999999997,37.7792010000000005,204,below
060177008674,-122.195470999999998,37.7643500000000003,165,above
060177012399,-122.287273999999997,37.7792010000000005,124,above
062805010726,-122.196471000000003,37.7360299999999995,260,above
061182010666,-121.838811000000007,37.3781899999999965,86,above
061182011449,-121.831703000000005,37.3700619999999972,812,above
061182012236,-121.859803999999997,37.3693389999999965,484,above
061182013023,-121.857658999999998,37.3689030000000031,267,above
061182013926,-121.834464999999995,37.326509999999999,147,above
069103511441,-121.828830999999994,37.3302970000000016,199,above
069103512625,-121.819997000000001,37.2539030000000011,275,above
069103512827,-121.857922000000002,37.3668189999999996,224,above
060000113853,-118.022160999999997,34.1513800000000032,6,below
060369008715,-118.078671,34.1521400000000028,1354,above
060369012018,-118.078671,34.1521400000000028,2803,above
069101208491,-119.019461000000007,35.3912509999999969,283,below
062586012947,-117.289321000000001,34.4774999999999992,664,below
060438013478,-122.735881000000006,38.3971099999999979,30,above
061662010685,-122.709890999999999,38.3544300000000007,192,below
060474012715,-122.294921000000002,37.8674699999999973,366,above
069101112197,-118.266141000000005,34.032119999999999,1370,above
060524012774,-120.827906999999996,38.9125969999999981,25,below
060528011789,-120.434710999999993,34.9461200000000005,206,below
060528012941,-120.296051000000006,34.8660100000000028,66,below
061954004529,-119.065061,35.3422120000000035,422,above
060645007514,-118.328830999999994,34.1815300000000022,907,above
063498013774,-122.379234999999994,37.5975949999999983,260,below
060657011526,-119.062280000000001,36.062617000000003,270,above
061071013816,-116.850847999999999,32.7815930000000009,4,below
061623008594,-116.925151999999997,32.7301220000000015,2165,below
069103010374,-116.952348000000001,32.7873319999999993,343,below
069100308686,-120.691821000000005,38.1894199999999984,203,below
060744010983,-117.672010999999998,33.4771599999999978,1475,below
063288013152,-117.730193,33.5733379999999997,460,below
060003112240,-121.894501000000005,36.5961599999999976,12,below
060270010671,-122.300443999999999,40.4522339999999971,213,below
060000113859,-118.624630999999994,34.4508399999999995,343,below
064251012191,-118.624600999999998,34.4504000000000019,298,below
064251012655,-118.580540999999997,34.446869999999997,273,below
060790011081,-121.386566999999999,38.7198729999999998,45,below
060813011488,-120.932790999999995,37.5848799999999983,138,below
060837012539,-121.848654999999994,39.7351460000000003,444,below
061548013032,-121.792300999999995,39.7475400000000008,60,below
069100211953,-121.851641000000001,39.7539599999999993,316,below
060132212083,-116.959620000000001,32.6222300000000018,639,above
060570013845,-117.092288999999994,32.6371510000000029,266,above
060861000869,-117.093205999999995,32.6269240000000025,198,above
060861007649,-117.083430000000007,32.619802,305,above
063864010384,-117.064289000000002,32.6045209999999983,298,above
060903012267,-119.683672000000001,36.8342389999999966,260,below
063168012984,-119.697855000000004,36.7360469999999992,590,above
060907012684,-116.189660000000004,33.6630699999999976,207,above
060132312119,-118.216071,33.8946299999999994,251,above
062646013069,-118.830521000000005,34.1552000000000007,210,below
062646013077,-118.830521000000005,34.1552000000000007,39,below
069104712801,-118.831056000000004,34.1542400000000015,53,below
060994012635,-122.690691000000001,38.341149999999999,175,below
061062012422,-121.733170999999999,38.5522599999999969,402,below
069106308694,-124.210960999999998,41.7679779999999994,278,below
069101212450,-119.231841000000003,35.7820800000000006,391,above
061104010438,-120.803863000000007,37.5246390000000005,235,below
061152013697,-117.983959999999996,34.1392179999999996,350,above
061233008275,-121.437169999999995,38.3913500000000028,209,above
061495012533,-122.354691000000003,40.5757800000000017,167,below
061284013059,-120.994170999999994,37.7996600000000029,6,below
061291006493,-117.055076999999997,33.1365800000000021,765,below
061291011756,-117.080031000000005,33.1244999999999976,1084,below
062079012287,-117.219761000000005,33.1729500000000002,148,below
060994013111,-118.830521000000005,34.1552000000000007,82,below
061407012818,-123.811470999999997,39.4210199999999986,22,below
061440007479,-121.991276999999997,37.5382680000000022,155,below
061455007497,-119.785765999999995,36.735711000000002,213,above
061455008697,-119.768568000000002,36.7810690000000022,306,above
061455011846,-119.729749999999996,36.7679230000000032,303,above
061455011911,-119.748050000000006,36.8097100000000026,482,below
064221012485,-119.788047000000006,36.7797849999999968,577,above
064221013118,-119.792940999999999,36.7438199999999995,32,above
069100710789,-119.788047000000006,36.7797849999999968,352,above
069100712427,-119.808451000000005,36.7301199999999994,82,above
069105213123,-117.899405000000002,33.8683589999999981,124,above
069102413076,-117.902710999999997,33.7621299999999991,376,above
061668011295,-118.354112000000001,33.9203249999999983,567,above
061674010737,-122.087591000000003,37.623899999999999,533,above
061674013531,-122.073370999999995,37.6626400000000032,161,above
061686012368,-117.357620999999995,34.7346300000000028,273,above
061686013671,-117.328986999999998,34.7403610000000001,116,below
061686013836,-117.328986999999998,34.7403610000000001,51,below
060143413941,-116.956541000000001,33.7428299999999979,15,below
061692012464,-116.992227999999997,33.7072009999999978,157,below
061692013707,-116.936815999999993,33.738582000000001,69,above
061839010538,-118.331430999999995,33.9604199999999992,642,above
062271011665,-118.376011000000005,33.9483900000000034,564,above
061873008302,-116.877747999999997,32.7172109999999989,79,above
062610012767,-116.492660999999998,32.7320800000000034,339,above
062610013837,-116.492660999999998,32.7320800000000034,2,above
061914008596,-116.594864999999999,33.0787899999999979,614,below
061914013715,-116.594864999999999,33.0787899999999979,50,below
061970012321,-119.116111000000004,36.7364900000000034,79,above
061970013141,-119.461010999999999,36.6054299999999984,126,above
069100711584,-118.906101000000007,36.8089999999999975,17,below
060000113793,-118.196460999999999,34.4726399999999984,34,below
061071012509,-117.066631000000001,32.7606400000000022,1002,above
061071013762,-116.850847999999999,32.7815930000000009,41,below
061623002023,-117.037594999999996,32.7548680000000019,2475,above
060744011221,-117.685466000000005,33.474342,74,below
060792013705,-118.365228000000002,33.8946699999999979,669,above
062121008718,-118.354877999999999,33.8825160000000025,515,above
062140011607,-119.823312999999999,36.2915100000000024,244,below
062142008504,-118.347701000000001,33.9347599999999972,638,above
062142011328,-118.351940999999997,33.9353100000000012,563,above
062703013064,-121.317160999999999,38.0101099999999974,249,above
062703013797,-121.337740999999994,37.9843100000000007,80,below
062187012847,-119.082494999999994,36.2069959999999966,33,above
062199011259,-121.98321,36.9650439999999989,156,below
063560006664,-121.924631000000005,36.985280000000003,132,below
062211012554,-121.770590999999996,37.6900699999999986,424,below
062223011341,-121.274019999999993,38.0374079999999992,347,below
062223012723,-121.291841000000005,38.1148299999999978,191,above
062250013860,-118.180981000000003,33.7845399999999998,4,above
069100813820,-118.185390999999996,33.8233699999999971,78,above
060000113121,-118.309310999999994,33.9908100000000033,752,above
060000113811,-118.514810999999995,34.1717900000000014,29,below
060000113829,-118.251411000000005,34.0450000000000017,96,above
060013411208,-118.455371,34.0356099999999984,376,below
060143012271,-118.181545,34.0850849999999994,89,above
060143510895,-118.198171000000002,34.1073700000000031,256,above
060792013732,-118.352650999999995,33.9627100000000013,428,above
062271002857,-118.506450999999998,34.1884980000000027,3278,above
062271002916,-118.585476,34.2525130000000004,2068,above
062271002923,-118.548365000000004,34.2174550000000011,3202,above
062271002977,-118.642506999999995,34.1695250000000002,3855,below
062271003050,-118.525463000000002,34.2613810000000001,4480,below
062271003245,-118.273521000000002,34.011018,1,above
062271003387,-118.571695000000005,34.1691239999999965,2441,below
062271003426,-118.422645000000003,34.2808909999999969,649,above
062271004593,-118.531057000000004,34.0470350000000011,2970,below
062271008027,-118.382160999999996,34.2799400000000034,428,above
062271010517,-118.210290999999998,34.0826899999999995,261,above
062271010524,-118.530642999999998,34.2009090000000029,273,above
062271010829,-118.506195000000005,34.1872609999999995,390,below
062271010836,-118.306791000000004,33.9205299999999994,622,above
062271010840,-118.275380999999996,34.0308100000000025,382,above
062271010845,-118.656281000000007,34.2062299999999979,244,above
062271010847,-118.257796999999997,34.0573929999999976,324,above
062271010848,-118.462072000000006,33.997754999999998,599,above
062271010849,-118.242600999999993,33.9630900000000011,617,above
062271010851,-118.282891000000006,34.0365150000000014,529,above
062271010864,-118.282571000000004,33.7402590000000018,980,above
062271010865,-118.447520999999995,34.1951200000000029,800,below
062271010867,-118.264936000000006,33.9302860000000024,600,above
062271010870,-118.361991000000003,34.0935500000000005,299,below
062271010871,-118.234326999999993,33.9773929999999993,601,above
062271011312,-118.328350999999998,34.0096500000000006,141,above
062271011313,-118.203421000000006,34.0232099999999988,620,above
062271011314,-118.206523000000004,34.1390269999999987,178,above
062271011337,-118.288368000000006,34.0751300000000015,483,above
062271011339,-118.396664999999999,34.2356660000000019,196,above
062271011358,-118.338946000000007,33.9932110000000023,654,above
062271011365,-118.273521000000002,34.011018,482,above
062271011628,-118.282156000000001,34.0623039999999975,235,above
062271011631,-118.279436000000004,34.0714049999999986,126,above
062271011632,-118.273600999999999,34.0015500000000017,630,above
062271011633,-118.272127999999995,34.0368729999999999,451,above
062271011635,-118.244350999999995,34.0127999999999986,618,above
062271011636,-118.275440000000003,34.0179359999999988,612,above
062271011640,-118.264860999999996,33.9179499999999976,561,above
062271011641,-118.322507000000002,33.9936909999999983,550,above
062271011642,-118.169961000000001,34.0638689999999968,601,above
062271011842,-118.506962999999999,34.1866509999999977,183,above
062271011889,-118.405429999999996,34.2764740000000003,259,above
062271012010,-118.251221000000001,33.8501699999999985,174,above
062271012035,-118.251165999999998,34.0100130000000007,257,above
062271012248,-118.268331000000003,33.9345500000000016,1684,above
062271012253,-118.296841000000001,33.8684599999999989,187,above
062271012259,-118.187310999999994,34.0354600000000005,312,above
062271012312,-118.313920999999994,34.0950599999999966,322,above
062271012342,-118.246471,34.1135900000000021,528,above
062271012360,-118.434540999999996,34.0280800000000028,115,above
062271012378,-118.306791000000004,33.9205299999999994,453,above
062271012456,-118.264870999999999,33.9171300000000002,206,above
062271012567,-118.238996999999998,33.938366000000002,514,above
062271012572,-118.236816000000005,34.1017719999999969,408,above
062271012634,-118.224374999999995,33.9901780000000002,250,above
062271012699,-118.295372999999998,34.0609970000000004,111,below
062271012766,-118.261413000000005,34.0636319999999984,262,above
062271012816,-118.459871000000007,34.3141200000000026,416,above
062271012817,-118.220025000000007,34.0724209999999985,514,above
062271012848,-118.325721000000002,33.9770699999999977,554,above
062271012869,-118.236816000000005,34.1017719999999969,455,above
062271012883,-118.270027999999996,33.9942160000000015,582,above
062271012903,-118.231131000000005,33.9444999999999979,533,above
062271012924,-118.230610999999996,33.9671299999999974,280,above
062271013044,-118.371320999999995,34.0220300000000009,226,above
062271013084,-118.318961000000002,34.0318100000000001,396,above
062271013094,-118.254610999999997,34.0540599999999998,466,above
062271013099,-118.287060999999994,33.7357799999999983,220,above
062271013319,-118.268760999999998,33.9571499999999986,183,above
062271013527,-118.320870999999997,33.9305499999999967,202,above
062271013537,-118.285471000000001,34.0764700000000005,472,above
062271013564,-118.449620999999993,34.2165800000000004,344,above
062271013741,-118.308650999999998,33.9451200000000029,162,above
062271013851,-118.182258000000005,34.0382170000000031,54,above
062271013897,-118.406081,34.2711800000000011,64,above
062271013898,-118.199701000000005,34.0701800000000006,97,above
062271013899,-118.332654000000005,34.0565709999999982,61,above
063375012477,-118.788490999999993,34.2782100000000014,192,below
064251008070,-118.078671,34.1521400000000028,1421,above
069101113673,-118.269881999999996,34.0229390000000009,274,above
069101113704,-118.269881999999996,34.0229390000000009,365,above
069107810897,-118.182551000000004,34.1029399999999967,230,above
069107811655,-118.226733999999993,33.9901290000000032,447,above
069107813159,-118.390805999999998,33.9603949999999983,95,above
069107813536,-118.188480999999996,34.1283299999999983,114,above
062334012209,-120.069470999999993,36.9838000000000022,68,above
069101710539,-120.055000000000007,36.9434929999999966,147,above
069101712301,-120.035251000000002,36.9543299999999988,344,above
062361013153,-121.251007999999999,37.811788,208,below
062409008671,-121.588199000000003,39.1562300000000008,232,below
069104805572,-121.591961999999995,39.1471489999999989,249,below
062454011023,-117.176210999999995,33.6776290000000032,518,below
069102010960,-120.509238999999994,37.295417999999998,87,above
062475013769,-122.615171000000004,38.7561200000000028,58,below
069104108409,-121.010874000000001,37.6476619999999969,189,below
062553010560,-121.791071000000002,36.6829919999999987,76,above
062569012564,-118.843530999999999,34.2947500000000005,73,below
062580003589,-117.234702999999996,33.9100159999999988,21,above
069102612986,-117.226375000000004,33.9211519999999993,271,above
