schoolid,lon,lat,population,compareMedian
010039000175,-86.714067,33.5279919999999976,323,above
010051002144,-86.7299050000000023,31.6268400000000014,95,above
010123000443,-85.3751180000000005,31.2359989999999996,466,below
010123001499,-85.352919,31.1940500000000007,451,below
010164000568,-85.8859010000000041,31.0504549999999995,2,below
010180000620,-86.6112269999999995,34.7388130000000004,243,above
010180000624,-86.6097050000000053,34.7698960000000028,217,above
010237000916,-88.0500339999999966,30.6931930000000008,531,above
010237000931,-88.1825429999999955,30.7168209999999995,818,above
010237000947,-88.1203200000000066,30.6968719999999991,822,above
010243001011,-86.3140599999999978,32.3587500000000006,35,above
010243001013,-86.2960419999999999,32.3411529999999985,470,above
010243001776,-86.3055920000000043,32.3725219999999965,556,below
010297001153,-87.0202799999999996,32.4117949999999979,253,above
010336001250,-87.5044610000000063,33.2064099999999982,106,above
010336002143,-87.5239640000000065,33.2148249999999976,168,below
050001900042,-91.6221969999999999,35.7554629999999989,439,below
050001900044,-91.6469089999999937,35.7702230000000014,39,below
050001900046,-91.654445999999993,35.7778950000000009,73,below
050001900144,-91.6098420000000004,35.7587880000000027,67,below
050001901092,-91.4986719999999991,35.7541020000000032,52,below
050789000514,-93.0741819999999933,34.4873639999999995,507,above
050789001502,-93.0751910000000038,34.4881799999999998,249,below
050828000549,-90.7005290000000031,35.831468000000001,79,below
050828000550,-90.6886810000000025,35.822808000000002,109,below
050828000552,-90.7002630000000067,35.8783499999999975,68,above
050828000553,-90.7190480000000008,35.8235280000000032,82,above
050828000554,-90.7195219999999978,35.8389159999999976,79,above
050900000608,-92.286358000000007,34.7325000000000017,688,above
050900000621,-92.2631190000000032,34.7248769999999993,815,above
051311001071,-94.027323999999993,33.4086739999999978,284,above
051311001073,-94.0198299999999989,33.4546980000000005,601,above
060004507093,-122.192835000000002,39.7411719999999988,448,above
060004707398,-121.429036999999994,37.7189720000000008,224,below
060006411825,-119.045222999999993,36.095362999999999,586,above
060015811511,-120.863499000000005,37.4937049999999985,113,above
060015811516,-120.836409000000003,37.5064050000000009,711,above
060015812175,-120.868196999999995,37.5322200000000024,127,below
060141406032,-119.720881000000006,34.3980099999999993,94,below
060162000001,-118.083445999999995,33.8354929999999996,61,above
060162000005,-118.087647000000004,33.8703160000000025,91,above
060162000008,-118.068611000000004,33.8565309999999968,101,above
060162000011,-118.070186000000007,33.8650969999999987,93,below
060162000012,-118.077308000000002,33.8704139999999967,591,above
060162000016,-118.087843000000007,33.8467509999999976,550,above
060162000020,-118.077111000000002,33.8352969999999971,420,above
060162000023,-118.086005999999998,33.8792430000000024,85,above
060162000024,-118.076093999999998,33.8522970000000001,102,below
060162000025,-118.066838000000004,33.8428779999999989,90,above
060162000026,-118.047651000000002,33.8758759999999981,97,below
060162000027,-118.068184000000002,33.8479650000000021,651,above
060171011089,-117.432688999999996,34.5793990000000022,180,above
060245008790,-120.653563000000005,38.4130439999999993,29,below
060363000300,-118.997411999999997,35.356862999999997,108,above
060363000308,-119.008662000000001,35.3592889999999969,31,above
060363000309,-118.968800000000002,35.3644960000000026,105,above
060363003095,-118.880312000000004,35.3918689999999998,82,above
060363007992,-118.992151000000007,35.3717090000000027,194,above
060363009714,-118.916933,35.4046570000000003,131,above
